state	year	county	precinct	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv	cd	g2012_USH_rv	g2012_USH_tv	g2012_USH_dv	cd2	g2012_USH_rv2	g2012_USH_tv2	g2012_USH_dv2	ld	ld2	ld3	ld4	ld5	ld6	ld7	ld8	ld9	ld10	g2012_STH_dv	g2012_STH_dv10	g2012_STH_dv2	g2012_STH_dv3	g2012_STH_dv4	g2012_STH_dv5	g2012_STH_dv6	g2012_STH_dv7	g2012_STH_dv8	g2012_STH_dv9	g2012_STH_rv	g2012_STH_rv10	g2012_STH_rv2	g2012_STH_rv3	g2012_STH_rv4	g2012_STH_rv5	g2012_STH_rv6	g2012_STH_rv7	g2012_STH_rv8	g2012_STH_rv9	g2012_STH_tv	g2012_STH_tv10	g2012_STH_tv2	g2012_STH_tv3	g2012_STH_tv4	g2012_STH_tv5	g2012_STH_tv6	g2012_STH_tv7	g2012_STH_tv8	g2012_STH_tv9	sd	g2012_STS_rv	g2012_STS_dv	g2012_STS_tv	sd2	g2012_STS_rv2	g2012_STS_dv2	g2012_STS_tv2	g2012_USS_rv	g2012_USS_dv	g2012_USS_tv
"TN"	2012	"SULLIVAN County"	"5A"	2043	667	2747	1	2074	2653	498					3										576										1937										2598										4	2262		2262					2057	477	2625
"TN"	2012	"SULLIVAN County"	"5B"	1177	443	1658	1	1186	1592	338					3										412										1105										1576										4	1322		1322					1163	362	1579
"TN"	2012	"SULLIVAN County"	"5C"	576	160	748	1	579	715	106					3	1									120										417		120								564		120								4	599		599					561	118	709
"TN"	2012	"SULLIVAN County"	"6A"	3262	776	4101	1	3249	3991	623					2										1111										2843										3954										4	3339		3339					3224	608	3964
"TN"	2012	"SULLIVAN County"	"6B"	2040	640	2736	1	2045	2644	515					1	2											134								1941		234								1941		368								4	2217		2217					1984	517	2599
"TN"	2012	"SULLIVAN County"	"6C"	1046	336	1400	1	1010	1337	284					1																				1146										1146										4	1110		1110					1004	272	1328
"TN"	2012	"SULLIVAN County"	"7A"	2208	639	2898	1	2237	2833	517					2										855										1936										2791										4	2366		2366					2223	479	2810
"TN"	2012	"SULLIVAN County"	"7B"	1718	501	2250	1	1734	2180	387					2										608										1571										2179										4	1868		1868					1720	387	2175
"TN"	2012	"SULLIVAN County"	"7C"	872	277	1181	1	876	1137	212					3										251										823										1121										4	946		946					872	203	1125
"TN"	2012	"SULLIVAN County"	"8A"	2574	754	3377	1	2608	3296	603					2										954										2330										3284										4	2803		2803					2598	583	3276
"TN"	2012	"SULLIVAN County"	"8B"	1163	351	1539	1	1162	1492	288					2										439										1045										1484										4	1261		1261					1148	270	1486
"TN"	2012	"SULLIVAN County"	"9A"	1952	685	2693	1	1927	2570	534					1																				2148										2148										4	2150		2150					1897	551	2559
"TN"	2012	"SULLIVAN County"	"9B"	1415	508	1948	1	1460	1875	373					2	1									454										1022		309								1476		309								4	1536		1536					1480	342	1871
"TN"	2012	"SUMNER County"	"10A Walton Ferry"	1038	547	1598	6	1031	1447						45										511										989										1500										18	922	515	1437					1065	382	1528
"TN"	2012	"SUMNER County"	"10B"	1262	501	1792	6	1250	1631						45										468										1210										1678										18	1125	470	1595					1269	356	1716
"TN"	2012	"SUMNER County"	"10C Center Point"	1269	628	1925	6	1308	1730						45										584										1234										1818										18	1155	580	1735					1296	478	1850
"TN"	2012	"SUMNER County"	"11A Hunter"	1125	307	1456	6	1073	1307						45										291										1064										1355										18	1015	295	1310					1117	204	1384
"TN"	2012	"SUMNER County"	"11B Madison Creek"	2209	835	3079	6	2125	2716						45										781										2075										2856										18	1904	787	2691					2193	589	2902
"TN"	2012	"SUMNER County"	"11C Millersville"	1008	422	1451	6	953	1253						45										386										953										1339										18	841	397	1238					991	285	1356
"TN"	2012	"SUMNER County"	"12A Oakmont"	1436	452	1906	6	1396	1709						44	45									244		174								827		547								1071		721								18	1270	383	1653					1384	319	1783
"TN"	2012	"SUMNER County"	"12B"	1670	429	2127	6	1610	1968						45										415										1563										1978										18	1465	423	1888					1656	307	2049
"TN"	2012	"SUMNER County"	"12C White House"	1228	364	1618	6	1172	1460						45										340										1149										1489										18	1079	347	1426					1192	269	1534
"TN"	2012	"SUMNER County"	"1A Westmoreland"	1329	570	1925	6	1286	1672						44	40									607		44								1091		46								1698		90								18	1153	500	1653					1280	387	1757
"TN"	2012	"SUMNER County"	"1B North Sumner"	623	277	913	6	614	803						44										299										567										866										18	557	240	797					610	208	854
"TN"	2012	"SUMNER County"	"1C Corinth"	798	294	1111	6	770	969						44										332										719										1051										18	713	257	970					776	197	1032
"TN"	2012	"SUMNER County"	"2A Portland"	1650	677	2352	6	1643	2062						44										733										1511										2244										18	1452	593	2045					1635	463	2189
"TN"	2012	"SUMNER County"	"2B Wiseman"	871	409	1288	6	883	1119						44										428										797										1225										18	765	348	1113					862	277	1176
"TN"	2012	"SUMNER County"	"3A Civic Center"	641	448	1093	6	667	922						40										450										572										1022										18	654	321	975					655	333	1016
"TN"	2012	"SUMNER County"	"3B Cairo"	880	369	1263	6	862	1121						40										429										759										1188										18	902	268	1170					877	268	1182
"TN"	2012	"SUMNER County"	"3C Castalian Spgs"	925	352	1295	6	906	1148						40										425										814										1239										18	897	281	1178					923	233	1216
"TN"	2012	"SUMNER County"	"3D Bethpage"	551	243	809	6	530	714						40										276										480										756										18	538	194	732					557	162	751
"TN"	2012	"SUMNER County"	"3E Bush's Chapel"	723	228	972	6	680	879						44										251										655										906										18	674	211	885					716	157	913
"TN"	2012	"SUMNER County"	"4A Howard"	2015	967	3017	6	2000	2619						44										905										1886										2791										18	1889	787	2676					1971	707	2806
"TN"	2012	"SUMNER County"	"4B Salem"	606	213	830	6	588	758						44										219										570										789										18	583	182	765					591	164	790
"TN"	2012	"SUMNER County"	"4C Cottontown"	699	255	964	6	667	858						45										232										665										897										18	650	213	863					692	180	904
"TN"	2012	"SUMNER County"	"4D Union"	114	652	773	6	213	435						44										535										128										663										18	146	429	575					167	428	631
"TN"	2012	"SUMNER County"	"5A Gallatin"	1008	671	1699	6	1048	1440						44										612										935										1547										18	1041	460	1501					1058	426	1549
"TN"	2012	"SUMNER County"	"5B South Water"	1056	878	1971	6	1114	1670						44	40									643		202								756		226								1399		428								18	1076	670	1746					1117	595	1811
"TN"	2012	"SUMNER County"	"6A Vol State"	2449	574	3043	6	2380	2811						40										633										2209										2842										18	2278	513	2791					2460	340	2907
"TN"	2012	"SUMNER County"	"6B Gallatin HS"	1111	506	1637	6	1148	1485						40										542										989										1531										18	1085	401	1486					1149	328	1544
"TN"	2012	"SUMNER County"	"6C Jack Anderson"	2141	705	2874	6	2106	2630						40										677										2002										2679										18	1982	634	2616					2194	456	2742
"TN"	2012	"SUMNER County"	"7A"	1048	469	1540	6	1077	1389						45										428										982										1410										18	881	427	1308					1074	292	1442
"TN"	2012	"SUMNER County"	"7B Saundersville"	2151	550	2731	6	2142	2543						44										551										1988										2539										18	1970	511	2481					2171	378	2627
"TN"	2012	"SUMNER County"	"7C Long Hollow"	2107	495	2628	6	2092	2451						45										443										2028										2471										18	1958	445	2403					2145	312	2521
"TN"	2012	"SUMNER County"	"8A Brown"	1528	826	2390	6	1501	2046						45										742										1401										2143										18	1255	724	1979					1528	575	2223
"TN"	2012	"SUMNER County"	"8B Lakeside"	1637	722	2383	6	1627	2169						45										664										1556										2220										18	1417	685	2102					1674	461	2263
"TN"	2012	"SUMNER County"	"9A Nannie Berry"	1626	734	2392	6	1610	2121						44	45									377		299								779		758								1156		1057								18	1464	660	2124					1679	486	2262
"TN"	2012	"SUMNER County"	"9B Indian Lake"	1576	421	2014	6	1588	1911						45										389										1510										1899										18	1483	390	1873					1656	241	1963
"TN"	2012	"SUMNER County"	"9C Rock Castle"	1895	589	2507	6	1892	2326						44	45									478		81								1493		288								1971		369								18	1719	562	2281					1941	373	2410
"TN"	2012	"TIPTON County"	"1-1 NE Covington"	801	1469	2282	8	797	1769	914					81										940										560										2067										32	1022		1022					848	1030	1970
"TN"	2012	"TIPTON County"	"2-3 SE Covington"	1638	1037	2703	8	1508	2301	718					81										636										1036										2549										32	1703		1703					1640	782	2490
"TN"	2012	"TIPTON County"	"3-6 Tipton West"	2121	397	2550	8	1935	2301	281					81										234										1532										2438										32	1977		1977					2035	293	2398
"TN"	2012	"TIPTON County"	"4-11 Atoka"	2741	812	3602	8	2529	3244	616					81										736										2272										3435										32	2857		2857					2721	625	3448
"TN"	2012	"TIPTON County"	"5-12 Munford"	2192	527	2761	8	2020	2491	391					81										561										1752										2634										32	2237		2237					2203	358	2647
"TN"	2012	"TIPTON County"	"6-14 SW Tipton"	1851	584	2462	8	1622	2127	413					81										624										1414										2283										32	1849		1849					1803	434	2326
"TN"	2012	"TIPTON County"	"7-19 Austin Peay"	1741	946	2711	8	1568	2289	659					81										767										1332										2527										32	1770		1770					1738	695	2512
"TN"	2012	"TIPTON County"	"8-21 Wilkinsville"	1665	769	2461	8	1491	2152	591					81										758										1385										2325										32	1744		1744					1629	599	2312
"TN"	2012	"TIPTON County"	"9-22 Brighton"	1922	592	2549	8	1736	2294	461					81										414										1407										2477										32	1975		1975					1863	448	2427
"TN"	2012	"TROUSDALE County"	"01 Elementary"	141	128	276	6	145	212						40										131										132										263										18	130	94	224					150	86	245
"TN"	2012	"TROUSDALE County"	"02 Cato"	171	138	318	6	169	233						40										144										156										300										18	138	115	253					171	82	269
"TN"	2012	"TROUSDALE County"	"03 Beech Grove"	186	75	265	6	174	229						40										90										170										260										18	159	67	226					175	55	248
"TN"	2012	"TROUSDALE County"	"04 Halltown"	181	124	309	6	186	229						40										118										170										288										18	166	81	247					186	70	261
"TN"	2012	"TROUSDALE County"	"05 Templow"	179	103	289	6	164	231						40										119										162										281										18	153	96	249					179	80	267
"TN"	2012	"TROUSDALE County"	"06 Walnut Grove"	195	109	309	6	189	257						40										103										190										293										18	166	88	254					193	72	278
"TN"	2012	"TROUSDALE County"	"07 Courthouse"	92	139	234	6	91	133						40										126										84										210										18	77	105	182					89	91	186
"TN"	2012	"TROUSDALE County"	"08 Willard"	150	133	285	6	146	211						40										120										144										264										18	131	97	228					154	87	252
"TN"	2012	"TROUSDALE County"	"09 City"	93	130	229	6	109	153						40										124										90										214										18	83	87	170					99	79	190
"TN"	2012	"TROUSDALE County"	"10 Providence"	190	109	302	6	172	221						40										131										158										289										18	147	102	249					181	71	265
"TN"	2012	"TROUSDALE County"	"Absentee"	34	52	89	6	38	47						40										46										36										82										18	33	43	76					38	25	71
"TN"	2012	"UNICOI County"	"Absentee"	162	76	241	1	158	224	54					4																				126										192																		162	48	222
"TN"	2012	"UNICOI County"	"Fishery"	353	143	510	1	347	476	98					4																				252										426																		345	94	469
"TN"	2012	"UNICOI County"	"Flag Pond"	313	83	403	1	290	362	54					4																				203										330																		291	46	365
"TN"	2012	"UNICOI County"	"Intermediate School"	734	337	1097	1	729	1013	225					4																				537										926																		741	223	1010
"TN"	2012	"UNICOI County"	"Limestone Cove"	406	158	572	1	389	526	107					4																				271										490																		398	104	522
"TN"	2012	"UNICOI County"	"Love Chapel"	772	301	1099	1	725	980	198					4																				554										895																		750	206	996
"TN"	2012	"UNICOI County"	"Rock Creek"	787	310	1115	1	757	1004	190					4																				550										907																		774	203	1032
"TN"	2012	"UNICOI County"	"Temple Hill"	381	124	516	1	351	458	76					4																				289										421																		365	75	465
"TN"	2012	"UNICOI County"	"Unicoi"	1124	381	1533	1	1083	1409	245					4																				771										1327																		1113	248	1425
"TN"	2012	"UNION County"	"1-1 Union Co HS"	733	220	969	3	596	837	217					36	35																			524		149								650		149								8	593		593					693	151	889
"TN"	2012	"UNION County"	"2-1 Luttrell"	456	164	627	3	390	542	132					35	36																			270		164								270		200								8	393		393					439	111	568
"TN"	2012	"UNION County"	"3-1 Cedar Grove"	289	105	398	3	240	333	83					36																				246										289										8	260		260					286	61	354
"TN"	2012	"UNION County"	"3-2 Brock"	239	103	346	3	182	279	85					35																				198										198										8	242		242					219	66	301
"TN"	2012	"UNION County"	"4-1 Big Ridge"	495	208	708	3	396	607	192					36																				435										565										8	471		471					474	147	645
"TN"	2012	"UNION County"	"5-1 Sharp Chapel"	554	185	745	3	468	647	167					35																				497										497										8	526		526					545	125	697
"TN"	2012	"UNION County"	"5-2 Braden Chapel"	66	10	78	3	59	71	9					35																				53										53										8	57		57					54	10	67
"TN"	2012	"UNION County"	"6-1 Paulette"	691	234	943	3	535	767	205					36																				576										720										8	634		634					652	141	832
"TN"	2012	"UNION County"	"7-1 Plainview"	545	176	727	3	429	618	172					36	35																			432		58								546		58								8	470		470					518	121	669
"TN"	2012	"UNION County"	"Absentee"	214	73	287	3	201	269	65					36	35																			121		60								127		60								8	194		194					213	56	273
"TN"	2012	"VAN BUREN County"	"Absentee"	0	0	0	6	0	0		4	0	0	0	25										0										0										0										16	0	0	0					0	0	0
"TN"	2012	"VAN BUREN County"	"Cedar Grove"	207	105	320	4	158	289	131					25										97										174										271										16	192	101	293					202	83	296
"TN"	2012	"VAN BUREN County"	"Cummingsville"	153	83	238	6	125	185		4	7	12	5	25										78										131										209										16	139	87	226					148	67	224
"TN"	2012	"VAN BUREN County"	"Fall Creek Falls"	275	149	429	4	191	390	199					25										138										242										380										16	244	132	376					274	107	396
"TN"	2012	"VAN BUREN County"	"Piney"	290	147	451	4	197	396	199					25										143										220										363										16	237	138	375					264	114	386
"TN"	2012	"VAN BUREN County"	"Spencer 1"	203	197	404	4	112	329	217					25										184										123										307										16	163	170	333					183	124	320
