state	year	county	precinct	g2012_BALL_tv	g2012_REG_tv	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	cd3	g2012_USH_dv3	g2012_USH_rv3	g2012_USH_tv3
"IL"	2012	"Marion"	"Salem 3"	314	510	106	206	317	15	78	240	318								
"IL"	2012	"Marion"	"Salem 4"	357	623	134	219	356	15	104	243	347								
"IL"	2012	"Marion"	"Salem 5"	249	397	65	172	247	15	61	187	248								
"IL"	2012	"Marion"	"Salem 6"	455	641	159	292	456	15	127	321	448								
"IL"	2012	"Marion"	"Salem 7"	611	895	195	402	608	15	139	463	602								
"IL"	2012	"Marion"	"Salem 8"	775	1184	263	498	777	15	203	570	773								
"IL"	2012	"Marion"	"Salem 9"	414	672	165	238	416	15	120	287	407								
"IL"	2012	"Marion"	"Sandoval 1"	247	433	138	112	255	15	112	138	250								
"IL"	2012	"Marion"	"Sandoval 2"	289	487	147	132	285	15	130	153	283								
"IL"	2012	"Marion"	"Sandoval 3"	265	514	132	121	259	15	106	155	261								
"IL"	2012	"Marion"	"Stevenson"	609	851	183	414	606	15	136	470	606								
"IL"	2012	"Marion"	"Tonti"	513	683	181	305	508	15	167	338	505								
"IL"	2012	"Marshall"	"Bell Plain"	189	282	84	98	188	18	55	133	188								
"IL"	2012	"Marshall"	"Bennington"	745	1032	320	399	733	18	204	524	728								
"IL"	2012	"Marshall"	"Evans"	570	790	203	352	564	18	108	452	560								
"IL"	2012	"Marshall"	"Henry 1"	640	956	264	351	633	18	143	486	629								
"IL"	2012	"Marshall"	"Henry 2"	508	794	223	262	496	18	122	369	491								
"IL"	2012	"Marshall"	"Hopewell"	294	415	123	167	294	18	84	207	291								
"IL"	2012	"Marshall"	"La Prairie"	202	254	66	132	201	18	44	156	200								
"IL"	2012	"Marshall"	"Lacon 1"	695	991	340	340	692	18	244	435	679								
"IL"	2012	"Marshall"	"Lacon 2"	498	736	239	239	491	18	146	331	477								
"IL"	2012	"Marshall"	"Richland"	230	308	70	156	228	18	47	181	228								
"IL"	2012	"Marshall"	"Roberts"	500	671	205	280	496	18	133	354	487								
"IL"	2012	"Marshall"	"Saratoga"	141	201	42	99	141	18	28	111	139								
"IL"	2012	"Marshall"	"Steuben"	561	814	225	316	558	18	160	392	552								
"IL"	2012	"Marshall"	"Whitefield"	155	210	51	99	154	18	40	111	151								
"IL"	2012	"Mason"	"Allens Grove"	283	425	116	159	282	18	87	195	282								
"IL"	2012	"Mason"	"Bath 1"	255	421	112	130	250	18	94	155	249								
"IL"	2012	"Mason"	"Bath 2"	121	171	47	66	120	18	30	86	116								
"IL"	2012	"Mason"	"Crane Creek"	81	116	29	51	80	18	34	46	80								
"IL"	2012	"Mason"	"Forest City"	203	367	98	96	203	18	79	122	201								
"IL"	2012	"Mason"	"Havana 1"	389	605	205	167	386	18	169	211	380								
"IL"	2012	"Mason"	"Havana 2"	280	529	142	128	277	18	104	169	273								
"IL"	2012	"Mason"	"Havana 3"	308	576	165	133	301	18	115	187	302								
"IL"	2012	"Mason"	"Havana 4"	414	590	191	206	405	18	146	257	403								
"IL"	2012	"Mason"	"Havana 5"	296	481	134	153	296	18	93	201	294								
"IL"	2012	"Mason"	"Havana 6"	510	733	215	276	508	18	152	350	502								
"IL"	2012	"Mason"	"Kilbourne"	220	374	91	120	215	18	70	142	212								
"IL"	2012	"Mason"	"Lynchburg"	128	188	63	61	125	18	38	89	127								
"IL"	2012	"Mason"	"Manito 1"	494	820	246	243	493	18	173	316	489								
"IL"	2012	"Mason"	"Manito 2"	480	872	236	237	478	18	147	328	475								
"IL"	2012	"Mason"	"Mason City 1"	418	696	185	218	417	18	116	296	412								
"IL"	2012	"Mason"	"Mason City 2"	320	567	120	180	319	18	107	208	315								
"IL"	2012	"Mason"	"Mason City 3"	387	578	157	214	383	18	121	257	378								
"IL"	2012	"Mason"	"Pnnsylvania"	101	128	37	60	100	18	29	71	100								
"IL"	2012	"Mason"	"Quiver"	287	622	150	130	293	18	116	168	284								
"IL"	2012	"Mason"	"Salt Creek"	130	175	37	87	130	18	39	90	129								
"IL"	2012	"Mason"	"Sherman"	243	388	91	150	241	18	93	146	239								
"IL"	2012	"Massac"	"Adkins"	652	964	221	416	646	15	194	424	618								
"IL"	2012	"Massac"	"Benton"	329	422	55	265	326	15	52	267	319								
"IL"	2012	"Massac"	"East Brooklyn"	408	751	128	270	405	15	131	258	389								
"IL"	2012	"Massac"	"Franklin"	416	694	152	247	412	15	130	269	399								
"IL"	2012	"Massac"	"George's Creek"	175	256	23	146	171	15	27	135	162								
"IL"	2012	"Massac"	"Grant"	836	1267	228	574	829	15	205	587	792								
"IL"	2012	"Massac"	"Hillerman"	351	637	129	210	347	15	121	201	322								
"IL"	2012	"Massac"	"Jackson"	306	544	101	194	303	15	100	191	291								
"IL"	2012	"Massac"	"Jefferson"	768	1180	224	524	758	15	204	536	740								
"IL"	2012	"Massac"	"Lincoln"	321	572	113	202	319	15	108	198	306								
"IL"	2012	"Massac"	"Logan"	200	274	52	138	197	15	49	140	189								
"IL"	2012	"Massac"	"Metropolis 1"	230	457	128	93	223	15	114	101	215								
"IL"	2012	"Massac"	"Metropolis 2"	224	343	78	141	224	15	72	144	216								
"IL"	2012	"Massac"	"Metropolis 3"	308	516	111	174	297	15	99	201	300								
"IL"	2012	"Massac"	"Metropolis 4"	244	564	112	123	241	15	95	126	221								
"IL"	2012	"Massac"	"Washingotn"	508	737	119	374	504	15	102	388	490								
"IL"	2012	"Massac"	"West Brooklyn"	314	581	118	187	313	15	115	191	306								
"IL"	2012	"McDonough"	"Bethel"	170	222	63	105	170	18	42	124	166								
"IL"	2012	"McDonough"	"Blandinsville"	438	630	135	282	432	18	114	312	426								
"IL"	2012	"McDonough"	"Bushnell 1"	662	1053	286	359	659	18	190	458	648								
"IL"	2012	"McDonough"	"Bushnell 2"	711	1061	329	348	706	18	214	467	681								
"IL"	2012	"McDonough"	"Chalmers"	433	594	166	252	428	18	118	298	416								
"IL"	2012	"McDonough"	"Colchester"	821	1259	311	474	813	18	232	557	789								
"IL"	2012	"McDonough"	"Eldorado"	96	127	47	43	95	18	35	56	91								
"IL"	2012	"McDonough"	"Emmet"	767	1018	367	373	756	18	290	444	734								
"IL"	2012	"McDonough"	"Hire"	127	186	46	74	122	18	34	88	122								
"IL"	2012	"McDonough"	"Industry"	378	533	133	232	376	18	91	273	364								
"IL"	2012	"McDonough"	"Lamoine"	155	217	48	98	153	18	29	117	146								
"IL"	2012	"McDonough"	"Macomb City 1"	435	949	232	190	434	18	173	242	415								
"IL"	2012	"McDonough"	"Macomb City 10"	734	1027	320	391	728	18	205	498	703								
"IL"	2012	"McDonough"	"Macomb City 11"	361	657	183	155	360	18	154	192	346								
"IL"	2012	"McDonough"	"Macomb City 12"	313	497	163	140	311	18	138	164	302								
"IL"	2012	"McDonough"	"Macomb City 2"	297	534	223	66	295	18	191	93	284								
"IL"	2012	"McDonough"	"Macomb City 3"	515	931	387	107	513	18	336	144	480								
"IL"	2012	"McDonough"	"Macomb City 4"	555	1064	373	168	555	18	317	221	538								
"IL"	2012	"McDonough"	"Macomb City 5"	455	726	252	183	449	18	206	227	433								
"IL"	2012	"McDonough"	"Macomb City 6"	591	938	304	269	585	18	239	329	568								
"IL"	2012	"McDonough"	"Macomb City 7"	426	779	216	183	420	18	177	238	415								
"IL"	2012	"McDonough"	"Macomb City 8"	637	891	344	267	631	18	260	351	611								
"IL"	2012	"McDonough"	"Macomb City 9"	684	941	358	302	676	18	250	390	640								
"IL"	2012	"McDonough"	"Macomb TWP"	245	374	105	131	241	18	90	150	240								
"IL"	2012	"McDonough"	"Mound"	168	228	54	109	166	18	39	125	164								
"IL"	2012	"McDonough"	"New Salem"	198	286	85	99	196	18	58	129	187								
"IL"	2012	"McDonough"	"Prairie City"	216	350	84	120	213	18	61	145	206								
"IL"	2012	"McDonough"	"Sciota"	289	395	90	182	282	18	69	208	277								
"IL"	2012	"McDonough"	"Scotland"	291	363	96	186	290	18	68	220	288								
"IL"	2012	"McDonough"	"Tennessee"	182	265	68	98	181	18	54	122	176								
"IL"	2012	"McDonough"	"Walnut Grove"	269	362	99	161	266	18	62	196	258								
"IL"	2012	"McHenry"	"Alden"	794	1160	320	450	789	14	319	446	765								
"IL"	2012	"McHenry"	"Algonquin 1"	334	522	161	162	333	6	158	166	324								
"IL"	2012	"McHenry"	"Algonquin 10"	558	788	311	229	558	6	296	233	529								
"IL"	2012	"McHenry"	"Algonquin 11"	676	1085	370	286	671	6	360	283	643								
"IL"	2012	"McHenry"	"Algonquin 12"	613	877	319	280	613	6	274	308	582								
"IL"	2012	"McHenry"	"Algonquin 13"	507	784	261	233	507	6	236	249	485								
"IL"	2012	"McHenry"	"Algonquin 14"	565	807	236	314	563	6	217	319	536								
"IL"	2012	"McHenry"	"Algonquin 15"	417	723	201	194	415	6	195	199	394								
"IL"	2012	"McHenry"	"Algonquin 16"	641	805	207	426	637	6	197	426	623								
"IL"	2012	"McHenry"	"Algonquin 17"	830	1213	293	519	829	6	271	537	808								
"IL"	2012	"McHenry"	"Algonquin 18"	374	569	172	187	373	6	156	198	354								
"IL"	2012	"McHenry"	"Algonquin 19"	403	640	204	181	402	6	193	195	388								
"IL"	2012	"McHenry"	"Algonquin 2"	534	803	293	226	533	6	267	254	521								
"IL"	2012	"McHenry"	"Algonquin 20"	263	426	132	122	261	6	116	133	249								
"IL"	2012	"McHenry"	"Algonquin 21"	554	867	269	268	553	6	248	286	534								
"IL"	2012	"McHenry"	"Algonquin 22"	347	571	186	156	346	6	172	166	338								
"IL"	2012	"McHenry"	"Algonquin 23"	681	878	277	390	681	6	264	392	656								
"IL"	2012	"McHenry"	"Algonquin 24"	541	824	289	232	541	6	270	248	518								
"IL"	2012	"McHenry"	"Algonquin 25"	360	526	180	171	358	6	178	174	352								
"IL"	2012	"McHenry"	"Algonquin 26"	422	638	217	194	422	6	199	203	402								
"IL"	2012	"McHenry"	"Algonquin 27"	497	783	255	234	496	6	218	253	471								
"IL"	2012	"McHenry"	"Algonquin 28"	609	909	296	304	609	6	267	323	590								
"IL"	2012	"McHenry"	"Algonquin 29"	367	518	172	185	365	6	159	188	347								
"IL"	2012	"McHenry"	"Algonquin 3"	431	695	235	177	428	6	203	201	404								
"IL"	2012	"McHenry"	"Algonquin 30"	697	959	277	404	696	6	262	409	671								
"IL"	2012	"McHenry"	"Algonquin 31"	768	1075	628	386	1027	6	323	413	736								
"IL"	2012	"McHenry"	"Algonquin 32"	486	746	242	235	484	6	208	252	460								
"IL"	2012	"McHenry"	"Algonquin 33"	745	1048	322	412	745	6	286	427	713								
"IL"	2012	"McHenry"	"Algonquin 34"	508	800	274	209	503	6	255	226	481								
"IL"	2012	"McHenry"	"Algonquin 35"	722	1102	358	338	719	6	329	352	681								
"IL"	2012	"McHenry"	"Algonquin 36"	591	672	222	267	499	6	201	279	480								
"IL"	2012	"McHenry"	"Algonquin 37"	191	302	104	77	191	6	106	79	185								
"IL"	2012	"McHenry"	"Algonquin 38"	562	820	621	290	921	6	236	298	534								
"IL"	2012	"McHenry"	"Algonquin 39"	525	828	269	245	524	6	263	243	506								
"IL"	2012	"McHenry"	"Algonquin 4"	592	916	319	260	591	6	299	273	572								
"IL"	2012	"McHenry"	"Algonquin 40"	440	664	245	181	439	6	230	187	417								
"IL"	2012	"McHenry"	"Algonquin 41"	828	1166	423	389	825	6	385	409	794								
"IL"	2012	"McHenry"	"Algonquin 42"	814	1077	385	422	814	6	346	429	775								
"IL"	2012	"McHenry"	"Algonquin 43"	765	1053	371	378	764	6	327	405	732								
"IL"	2012	"McHenry"	"Algonquin 44"	530	754	236	278	530	6	219	286	505								
"IL"	2012	"McHenry"	"Algonquin 45"	665	885	282	371	663	6	241	396	637								
"IL"	2012	"McHenry"	"Algonquin 46"	760	1073	331	402	758	6	283	432	715								
"IL"	2012	"McHenry"	"Algonquin 47"	842	1165	393	429	840	6	340	462	802								
"IL"	2012	"McHenry"	"Algonquin 48"	835	1161	370	444	833	6	333	455	788								
"IL"	2012	"McHenry"	"Algonquin 49"	527	771	174	345	527	6	158	354	512								
"IL"	2012	"McHenry"	"Algonquin 5"	710	917	322	370	709	6	290	389	679								
"IL"	2012	"McHenry"	"Algonquin 50"	630	845	231	387	629	6	214	388	602								
"IL"	2012	"McHenry"	"Algonquin 51"	773	1060	351	411	771	6	309	432	741								
"IL"	2012	"McHenry"	"Algonquin 52"	636	956	311	313	636	6	296	311	607								
"IL"	2012	"McHenry"	"Algonquin 53"	401	621	202	188	400	6	196	195	391								
"IL"	2012	"McHenry"	"Algonquin 54"	660	931	294	352	659	6	273	363	636								
"IL"	2012	"McHenry"	"Algonquin 55"	737	1099	318	404	737	6	294	416	710								
"IL"	2012	"McHenry"	"Algonquin 56"	435	647	232	193	435	6	212	201	413								
"IL"	2012	"McHenry"	"Algonquin 57"	803	1176	421	372	802	6	378	379	757								
"IL"	2012	"McHenry"	"Algonquin 58"	725	940	291	422	722	6	264	439	703								
"IL"	2012	"McHenry"	"Algonquin 59"	809	1203	440	348	807	6	407	362	769								
"IL"	2012	"McHenry"	"Algonquin 6"	502	713	248	235	500	6	231	255	486								
"IL"	2012	"McHenry"	"Algonquin 60"	296	430	146	148	295	6	126	152	278								
"IL"	2012	"McHenry"	"Algonquin 61"	434	634	214	208	434	6	194	215	409								
"IL"	2012	"McHenry"	"Algonquin 62"	707	1005	316	383	706	6	289	391	680								
"IL"	2012	"McHenry"	"Algonquin 63"	799	1152	378	406	798	6	352	419	771								
"IL"	2012	"McHenry"	"Algonquin 64"	443	622	195	233	442	6	170	249	419								
"IL"	2012	"McHenry"	"Algonquin 65"	861	1179	304	546	859	6	242	581	823								
"IL"	2012	"McHenry"	"Algonquin 66"	490	696	223	260	487	6	195	270	465								
"IL"	2012	"McHenry"	"Algonquin 67"	667	895	228	429	666	6	207	440	647								
"IL"	2012	"McHenry"	"Algonquin 68"	901	1243	356	534	900	6	325	541	866								
"IL"	2012	"McHenry"	"Algonquin 7"	347	469	149	193	347	6	134	201	335								
"IL"	2012	"McHenry"	"Algonquin 8"	572	878	275	277	572	6	244	302	546								
"IL"	2012	"McHenry"	"Algonquin 9"	535	762	235	294	534	6	212	306	518								
"IL"	2012	"McHenry"	"Burton 1"	602	988	230	360	601	14	224	364	588								
"IL"	2012	"McHenry"	"Burton 2"	872	1257	305	556	870	14	294	549	843								
"IL"	2012	"McHenry"	"Burton 3"	896	1291	288	591	895	14	288	584	872								
"IL"	2012	"McHenry"	"Chemung 1"	509	844	246	252	506	14	226	260	486								
"IL"	2012	"McHenry"	"Chemung 2"	634	1402	288	322	632	14	260	334	594								
"IL"	2012	"McHenry"	"Chemung 3"	447	820	249	182	447	14	231	179	410								
"IL"	2012	"McHenry"	"Chemung 4"	247	532	129	110	245	14	129	109	238								
"IL"	2012	"McHenry"	"Chemung 5"	742	1185	285	434	739	14	288	426	714								
"IL"	2012	"McHenry"	"Coral 1"	612	908	235	358	609	14	214	372	586								
"IL"	2012	"McHenry"	"Coral 2"	610	837	215	381	609	14	203	381	584								
"IL"	2012	"McHenry"	"Coral 3"	607	857	224	368	605	14	192	394	586								
"IL"	2012	"McHenry"	"Dorr 1"	442	807	256	171	442	14	250	173	423								
"IL"	2012	"McHenry"	"Dorr 10"	891	1597	439	424	888	14	413	432	845								
"IL"	2012	"McHenry"	"Dorr 11"	987	1421	390	562	985	14	365	576	941								
"IL"	2012	"McHenry"	"Dorr 12"	933	1236	33	580	629	14	311	579	890								
"IL"	2012	"McHenry"	"Dorr 13"	440	925	253	172	440	14	244	172	416								
"IL"	2012	"McHenry"	"Dorr 14"	407	505	150	248	407	14	138	251	389								
"IL"	2012	"McHenry"	"Dorr 2"	523	1011	275	220	518	14	259	228	487								
"IL"	2012	"McHenry"	"Dorr 3"	350	680	190	141	347	14	188	147	335								
"IL"	2012	"McHenry"	"Dorr 4"	503	860	265	229	503	14	251	224	475								
"IL"	2012	"McHenry"	"Dorr 5"	391	639	195	176	389	14	193	177	370								
"IL"	2012	"McHenry"	"Dorr 6"	404	686	220	177	404	14	215	171	386								
"IL"	2012	"McHenry"	"Dorr 7"	811	1401	394	399	809	14	376	393	769								
"IL"	2012	"McHenry"	"Dorr 8"	452	841	266	170	449	14	240	183	423								
"IL"	2012	"McHenry"	"Dorr 9"	1023	1625	494	492	1020	14	482	494	976								
"IL"	2012	"McHenry"	"Dunham"	999	1665	421	541	990	14	404	538	942								
"IL"	2012	"McHenry"	"Grafton 1"	712	1169	287	410	712	14	261	409	670								
"IL"	2012	"McHenry"	"Grafton 10"	501	762	243	245	501	14	223	255	478								
"IL"	2012	"McHenry"	"Grafton 11"	539	804	234	287	539	14	213	300	513								
"IL"	2012	"McHenry"	"Grafton 12"	886	1380	436	429	885	14	404	433	837								
"IL"	2012	"McHenry"	"Grafton 13"	919	1345	386	513	916	14	362	513	875								
"IL"	2012	"McHenry"	"Grafton 14"	636	864	301	327	635	14	261	355	616								
"IL"	2012	"McHenry"	"Grafton 15"	994	1155	409	568	988	14	369	579	948								
"IL"	2012	"McHenry"	"Grafton 16"	1152	1812	588	547	1152	14	525	547	1072								
"IL"	2012	"McHenry"	"Grafton 17"	774	1067	274	488	773	14	241	498	739								
"IL"	2012	"McHenry"	"Grafton 18"	879	1279	396	469	879	14	359	485	844								
"IL"	2012	"McHenry"	"Grafton 19"	813	1326	442	354	809	14	404	359	763								
"IL"	2012	"McHenry"	"Grafton 2"	475	627	168	293	475	14	158	298	456								
"IL"	2012	"McHenry"	"Grafton 20"	1074	1684	498	561	1072	14	452	562	1014								
"IL"	2012	"McHenry"	"Grafton 21"	893	1311	332	545	889	14	294	555	849								
"IL"	2012	"McHenry"	"Grafton 22"	711	1010	339	346	707	14	310	361	671								
"IL"	2012	"McHenry"	"Grafton 23"	683	1015	335	325	679	14	310	343	653								
"IL"	2012	"McHenry"	"Grafton 24"	651	992	306	324	651	14	290	332	622								
"IL"	2012	"McHenry"	"Grafton 25"	760	1183	362	386	759	14	342	388	730								
"IL"	2012	"McHenry"	"Grafton 26"	978	1161	432	536	971	14	392	550	942								
"IL"	2012	"McHenry"	"Grafton 27"	731	871	283	437	724	14	259	446	705								
"IL"	2012	"McHenry"	"Grafton 28"	568	909	301	249	566	14	276	265	541								
"IL"	2012	"McHenry"	"Grafton 29"	635	837	339	286	635	14	302	304	606								
"IL"	2012	"McHenry"	"Grafton 3"	216	345	109	99	216	14	100	111	211								
"IL"	2012	"McHenry"	"Grafton 30"	553	750	173	373	553	14	152	387	539								
"IL"	2012	"McHenry"	"Grafton 31"	504	699	220	274	503	14	197	283	480								
"IL"	2012	"McHenry"	"Grafton 4"	808	1153	349	452	807	14	314	450	764								
"IL"	2012	"McHenry"	"Grafton 5"	505	780	278	208	503	14	264	210	474								
"IL"	2012	"McHenry"	"Grafton 6"	717	1018	176	527	714	14	162	513	675								
"IL"	2012	"McHenry"	"Grafton 7"	708	1012	282	416	708	14	262	426	688								
"IL"	2012	"McHenry"	"Grafton 8"	1373	1924	521	828	1370	14	449	838	1287								
"IL"	2012	"McHenry"	"Grafton 9"	385	573	175	194	383	14	156	210	366								
"IL"	2012	"McHenry"	"Greenwood 1"	590	897	230	337	588	14	214	349	563								
"IL"	2012	"McHenry"	"Greenwood 2"	1016	1835	547	446	1011	14	504	454	958								
"IL"	2012	"McHenry"	"Greenwood 3"	741	1301	341	387	740	14	327	365	692								
"IL"	2012	"McHenry"	"Greenwood 4"	581	1024	318	244	579	14	305	237	542								
"IL"	2012	"McHenry"	"Greenwood 5"	899	1446	422	465	898	14	407	448	855								
"IL"	2012	"McHenry"	"Greenwood 6"	745	1185	383	346	742	14	358	344	702								
"IL"	2012	"McHenry"	"Greenwood 7"	825	1135	326	478	822	14	295	499	794								
"IL"	2012	"McHenry"	"Hartland 1"	627	947	234	370	622	14	233	368	601								
"IL"	2012	"McHenry"	"Hartland 2"	458	642	165	287	458	14	147	293	440								
"IL"	2012	"McHenry"	"Hebron 1"	641	997	265	366	640	14	241	357	598								
"IL"	2012	"McHenry"	"Hebron 2"	507	730	197	293	503	14	171	304	475								
"IL"	2012	"McHenry"	"Marengo 1"	665	1104	278	377	664	14	264	365	629								
"IL"	2012	"McHenry"	"Marengo 2"	603	1079	267	329	599	14	254	330	584								
"IL"	2012	"McHenry"	"Marengo 3"	774	1228	291	461	770	14	269	469	738								
"IL"	2012	"McHenry"	"Marengo 4"	921	1532	422	489	928	14	383	494	877								
"IL"	2012	"McHenry"	"McHenry 1"	615	945	244	361	614	14	220	367	587								
"IL"	2012	"McHenry"	"McHenry 10"	805	1399	395	385	804	14	392	380	772								
"IL"	2012	"McHenry"	"McHenry 11"	1121	1565	162	641	820	14	419	641	1060								
"IL"	2012	"McHenry"	"McHenry 12"	411	724	231	163	409	14	216	172	388								
"IL"	2012	"McHenry"	"McHenry 13"	552	1003	304	234	549	14	280	243	523								
"IL"	2012	"McHenry"	"McHenry 14"	720	1215	351	345	723	14	331	345	676								
"IL"	2012	"McHenry"	"McHenry 15"	616	884	229	364	616	14	206	377	583								
"IL"	2012	"McHenry"	"McHenry 16"	926	1435	449	452	923	14	427	459	886								
"IL"	2012	"McHenry"	"McHenry 17"	574	1019	243	317	573	14	234	314	548								
"IL"	2012	"McHenry"	"McHenry 18"	413	722	183	221	413	14	175	223	398								
"IL"	2012	"McHenry"	"McHenry 19"	404	691	226	163	404	14	204	178	382								
"IL"	2012	"McHenry"	"McHenry 2"	595	900	279	312	595	14	247	309	556								
"IL"	2012	"McHenry"	"McHenry 20"	455	726	187	255	454	14	174	254	428								
"IL"	2012	"McHenry"	"McHenry 21"	743	1111	297	431	741	14	269	438	707								
"IL"	2012	"McHenry"	"McHenry 22"	192	362	81	105	191	14	82	107	189								
"IL"	2012	"McHenry"	"McHenry 23"	373	643	211	152	372	14	184	158	342								
"IL"	2012	"McHenry"	"McHenry 24"	682	1157	313	345	679	14	303	343	646								
"IL"	2012	"McHenry"	"McHenry 25"	564	927	277	274	563	14	255	274	529								
"IL"	2012	"McHenry"	"McHenry 26"	325	486	164	152	324	14	140	161	301								
"IL"	2012	"McHenry"	"McHenry 27"	794	1069	280	502	793	14	260	506	766								
"IL"	2012	"McHenry"	"McHenry 28"	353	527	188	158	352	14	176	163	339								
"IL"	2012	"McHenry"	"McHenry 29"	339	625	150	177	337	14	143	173	316								
"IL"	2012	"McHenry"	"McHenry 3"	663	1022	300	345	661	14	277	350	627								
"IL"	2012	"McHenry"	"McHenry 30"	714	1041	292	408	714	14	253	417	670								
"IL"	2012	"McHenry"	"McHenry 31"	571	910	253	309	568	14	225	321	546								
"IL"	2012	"McHenry"	"McHenry 32"	430	809	215	204	430	14	173	222	395								
"IL"	2012	"McHenry"	"McHenry 33"	319	540	136	177	318	14	130	171	301								
"IL"	2012	"McHenry"	"McHenry 34"	1063	1426	359	694	1061	14	321	712	1033								
"IL"	2012	"McHenry"	"McHenry 35"	676	962	268	393	676	14	238	399	637								
"IL"	2012	"McHenry"	"McHenry 4"	846	1189	301	532	845	14	257	550	807								
"IL"	2012	"McHenry"	"McHenry 5"	392	719	204	180	392	14	184	189	373								
"IL"	2012	"McHenry"	"McHenry 6"	804	1244	363	417	802	14	341	424	765								
"IL"	2012	"McHenry"	"McHenry 7"	453	997	246	193	453	14	220	206	426								
