state	year	county	precinct	g2012_REG_tv	g2012_BALL_tv	cd	g2012_USP_tv	g2012_USP_dv	g2012_USP_rv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	cd3	g2012_USH_dv3	g2012_USH_rv3	g2012_USH_tv3
"AL"	2012	"Shelby"	"WILTON BAPTIST CHURCH"	0	314	6	314	131	180	145	161	306								
"AL"	2012	"StClair"	"ABSENTEE"	0	1370	3	1343	196	1137	192	1105	1297								
"AL"	2012	"StClair"	"ARGO TOWN HALL"	0	2050	3	2033	283	1732	267	1718	1985								
"AL"	2012	"StClair"	"ASHVILLE CITY HALL"	0	1037	3	1033	368	653	374	615	989								
"AL"	2012	"StClair"	"BRANCHVILLE CUMBERLAND PRESB. CHRCH"	0	1340	3	1328	119	1201	137	1154	1291								
"AL"	2012	"StClair"	"CEDAR GROVE BAPTIST"	0	955	3	952	139	804	122	807	929								
"AL"	2012	"StClair"	"CHANDLER MT. COMM. CTR"	0	160	3	159	27	132	29	119	148								
"AL"	2012	"StClair"	"COOK SPRINGS VFD"	0	894	3	882	100	774	108	752	860								
"AL"	2012	"StClair"	"COOSA VALLEY ELEM."	0	1327	3	1323	151	1166	163	1130	1293								
"AL"	2012	"StClair"	"EDEN OLD TOWN HALL"	0	762	3	761	95	656	108	628	736								
"AL"	2012	"StClair"	"FAIRVIEW CHURCH"	0	146	3	146	14	132	21	116	137								
"AL"	2012	"StClair"	"FRIENDSHIP VFD"	0	1132	3	1127	134	984	140	940	1080								
"AL"	2012	"StClair"	"GALLANT VFD"	0	127	3	124	9	115	14	103	117								
"AL"	2012	"StClair"	"GUM SPRINGS CHURCH"	0	299	3	297	24	270	30	255	285								
"AL"	2012	"StClair"	"MOODY CIVIC CENTER"	0	4279	3	4258	715	3494	696	3460	4156								
"AL"	2012	"StClair"	"NEW LONDON VFD"	0	831	3	824	164	659	177	638	815								
"AL"	2012	"StClair"	"NORTH VALLEY CHURCH"	0	1724	3	1721	487	1228	470	1203	1673								
"AL"	2012	"StClair"	"ODENVILLE AGING CENTER"	0	1495	3	1485	125	1344	145	1309	1454								
"AL"	2012	"StClair"	"OLDHAM CHAPEL CHURCH"	0	205	3	203	19	180	23	176	199								
"AL"	2012	"StClair"	"PELL CITY CIVIC CENTER"	0	2855	3	2838	514	2296	501	2275	2776								
"AL"	2012	"StClair"	"PELL CITY COMMUNITY CTR"	0	2171	3	2156	714	1420	705	1391	2096								
"AL"	2012	"StClair"	"PINEDALE VFD"	0	528	3	524	48	463	60	443	503								
"AL"	2012	"StClair"	"POPLAR SPRINGS CHURCH"	0	285	3	281	52	221	62	213	275								
"AL"	2012	"StClair"	"PRESCOTT COMMUNITY CTR"	0	711	3	705	69	629	71	610	681								
"AL"	2012	"StClair"	"PROVISIONAL"	0	0	3	0	0	0	0	0	0								
"AL"	2012	"StClair"	"RAGLAND TOWN HALL"	0	949	3	944	199	738	220	686	906								
"AL"	2012	"StClair"	"RIVERSIDE TOWN HALL"	0	1008	3	1001	206	790	206	771	977								
"AL"	2012	"StClair"	"SHOAL CREEK COMM. CTR."	0	360	3	355	41	309	47	296	343								
"AL"	2012	"StClair"	"SLATE UNION CHURCH"	0	439	3	439	35	398	37	376	413								
"AL"	2012	"StClair"	"SPRINGVILLE ARMORY"	0	3548	3	3535	389	3121	391	3040	3431								
"AL"	2012	"StClair"	"STEELE COMM. CENTER"	0	553	3	549	87	452	97	415	512								
"AL"	2012	"StClair"	"WATTSVILLE VFD"	0	779	3	774	106	664	111	640	751								
"AL"	2012	"StClair"	"WHITES CHAPEL TOWN HALL"	0	711	3	709	130	575	134	556	690								
"AL"	2012	"StClair"	"WOLF CREEK VFD"	0	296	3	296	31	264	34	256	290								
"AL"	2012	"Sumter"	"ABSENTEE"	0	497	7	497	408	89	418	70	488								
"AL"	2012	"Sumter"	"BELLAMY COMMUNITY CENTER"	488	314	7	314	290	22	284	22	306								
"AL"	2012	"Sumter"	"BOYD TRAILER"	267	184	7	184	146	37	161	21	182								
"AL"	2012	"Sumter"	"COATOPA BEL FIRE DEPT."	384	275	7	275	163	110	169	92	261								
"AL"	2012	"Sumter"	"CUBA COMMUNITY CENTER"	1240	764	7	762	535	223	525	208	733								
"AL"	2012	"Sumter"	"EMELLE SUMT. TOWN HALL"	399	278	7	278	207	71	220	52	272								
"AL"	2012	"Sumter"	"EPES COMMUNITY CENTER"	434	307	7	307	272	35	270	32	302								
"AL"	2012	"Sumter"	"GAINESVILLE COMMUNITY CENTER"	520	366	7	364	334	30	338	21	359								
"AL"	2012	"Sumter"	"GEIGER TOWN HALL"	243	185	7	184	161	23	158	24	182								
"AL"	2012	"Sumter"	"LIVINGSTON CIVIC CENTER"	3044	1882	7	1875	1271	596	1328	511	1839								
"AL"	2012	"Sumter"	"PANOLA TRAILER"	366	264	7	264	231	32	231	30	261								
"AL"	2012	"Sumter"	"PROVISIONAL"	0	0	7	0	0	0	0	0	0								
"AL"	2012	"Sumter"	"WARD COMMUNITY CENTER"	397	245	7	244	177	67	186	57	243								
"AL"	2012	"Sumter"	"WHITFIELD TRAILER"	128	88	7	88	83	5	84	3	87								
"AL"	2012	"Sumter"	"YORK - SUMTER RESCUE SQUAD"	2401	1411	7	1389	1142	245	1154	203	1357								
"AL"	2012	"Talladega"	"ABSENTEE"	0	1001	3	973	322	644	305	665	970								
"AL"	2012	"Talladega"	"ANTIOCH BAPTIST CHURCH"	0	2415	3	2395	629	1745	599	1759	2358								
"AL"	2012	"Talladega"	"B. N. MABRA CENTER"	0	2756	3	2749	2441	303	2368	338	2706								
"AL"	2012	"Talladega"	"BEMISTON RECREATION CENTER"	0	349	3	347	64	280	57	287	344								
"AL"	2012	"Talladega"	"BERNEYS STATION VFD"	0	326	3	326	244	81	224	92	316								
"AL"	2012	"Talladega"	"BETHEL BAPTIST CHURCH"	0	686	3	681	545	132	518	151	669								
"AL"	2012	"Talladega"	"BON AIR CITY HALL"	0	422	3	422	210	207	199	212	411								
"AL"	2012	"Talladega"	"BRECON RECREATION CENTER"	0	1458	3	1453	794	649	761	671	1432								
"AL"	2012	"Talladega"	"COUNTY LINE VOL FIRE DEPT."	0	376	3	376	56	314	50	316	366								
"AL"	2012	"Talladega"	"EASTABOGA COMMUNITY CENTER"	0	713	3	713	235	474	222	476	698								
"AL"	2012	"Talladega"	"FAYETTEVILLE FIRE DEPARTMENT"	0	665	3	662	157	501	145	505	650								
"AL"	2012	"Talladega"	"IRONATON VOL. FIRE DEPARTMENT"	0	656	3	649	133	512	128	510	638								
"AL"	2012	"Talladega"	"J. CRAIG SMITH COMM. CTR"	0	5718	3	5684	2379	3271	2214	3366	5580								
"AL"	2012	"Talladega"	"KINGSTON BAPTIST CHURCH"	0	333	3	333	251	79	238	89	327								
"AL"	2012	"Talladega"	"LAY LAKE VOL. FIRE DEPARTMENT"	0	551	3	548	43	500	55	481	536								
"AL"	2012	"Talladega"	"LINCOLN OLD HIGH SCHOOL GYM"	0	2560	3	2554	919	1618	874	1620	2494								
"AL"	2012	"Talladega"	"MUNFORD OLD HIGH SCHOOL GYM"	0	1499	3	1495	483	998	459	1015	1474								
"AL"	2012	"Talladega"	"OAK GROVE CITY HALL"	0	1155	3	1151	390	748	382	749	1131								
"AL"	2012	"Talladega"	"PROVISIONAL"	0	18	3	8	1	7	2	6	8								
"AL"	2012	"Talladega"	"R. S. LIMBAUGH COMM. CTR"	0	2499	3	2480	1040	1421	1004	1445	2449								
"AL"	2012	"Talladega"	"RENFROE VOL. FIRE DEPARTMENT"	0	866	3	858	257	599	248	585	833								
"AL"	2012	"Talladega"	"SPRING STREET COMM. CENTER"	0	2256	3	2247	575	1646	515	1703	2218								
"AL"	2012	"Talladega"	"ST. ANDREWS METHODIST CHURCH"	0	684	3	683	173	507	159	510	669								
"AL"	2012	"Talladega"	"STEMLEY VOL. FIRE DEPARTMENT"	0	1163	3	1156	412	742	391	745	1136								
"AL"	2012	"Talladega"	"SYCAMORE NUTRITION CENTER"	0	427	3	427	162	263	161	262	423								
"AL"	2012	"Talladega"	"TALLADEGA CO. CENTRAL HS"	0	353	3	351	269	82	266	83	349								
"AL"	2012	"Talladega"	"WALDO CITY HALL"	0	361	3	360	87	270	83	265	348								
"AL"	2012	"Talladega"	"WINTERBORO VOL. FIRE"	0	1299	3	1292	634	653	604	669	1273								
"AL"	2012	"Tallapoosa"	"A/C HOUSING AUTHORITY"	0	833	3	832	463	368	450	363	813								
"AL"	2012	"Tallapoosa"	"ABSENTEE"	0	752	3	651	219	432	204	406	610								
"AL"	2012	"Tallapoosa"	"ALEX CITY FIRE LAKE HILL"	0	842	3	839	153	680	152	678	830								
"AL"	2012	"Tallapoosa"	"ALEX CITY NATIONAL GUARD"	0	1660	3	1654	387	1251	365	1261	1626								
"AL"	2012	"Tallapoosa"	"BUTTSTON VOLUNTEER FIRE"	0	124	3	121	25	95	20	100	120								
"AL"	2012	"Tallapoosa"	"CHURCHHILL VOTING HOUSE"	0	111	3	110	32	76	30	80	110								
"AL"	2012	"Tallapoosa"	"COOPER COMMUNITY CENTER"	0	2277	3	2274	1398	870	1324	888	2212								
"AL"	2012	"Tallapoosa"	"COWPENS VOTING HOUSE"	0	399	3	398	71	324	67	321	388								
"AL"	2012	"Tallapoosa"	"DADEVILLE RECREATION CENTER"	0	1494	3	1481	774	698	724	722	1446								
"AL"	2012	"Tallapoosa"	"DAVISTON COMMUNITY CENTER"	0	250	3	249	74	172	61	179	240								
"AL"	2012	"Tallapoosa"	"EAGLE CREEK VOTING HOUSE"	0	226	3	225	42	182	40	180	220								
"AL"	2012	"Tallapoosa"	"HACKNEYVILLE COMMUNITY CENTER"	0	644	3	643	61	575	52	574	626								
"AL"	2012	"Tallapoosa"	"HILLABEE BAPTIST CHURCH"	0	641	3	639	57	580	53	573	626								
"AL"	2012	"Tallapoosa"	"JACKSONS GAP V.F.D."	0	1080	3	1066	247	810	212	831	1043								
"AL"	2012	"Tallapoosa"	"MANOY VOTING HOUSE"	0	832	3	827	116	701	103	717	820								
"AL"	2012	"Tallapoosa"	"MARYS CROSS RDS. VOTING HOUSE"	0	240	3	239	143	94	134	98	232								
"AL"	2012	"Tallapoosa"	"MONCRIEF"	0	215	3	213	29	182	24	186	210								
"AL"	2012	"Tallapoosa"	"MT. LOVELY BAPTIST CHURCH"	0	851	3	849	761	85	727	100	827								
"AL"	2012	"Tallapoosa"	"NEW PACES PT. V.F.D."	0	1039	3	1037	177	850	157	861	1018								
"AL"	2012	"Tallapoosa"	"NEW SITE TOWN HALL"	0	599	3	597	96	499	89	492	581								
"AL"	2012	"Tallapoosa"	"OURTOWN V.F.D."	0	672	3	666	98	565	86	567	653								
"AL"	2012	"Tallapoosa"	"PROVISIONAL"	0	0	3	0	0	0	0	0	0								
"AL"	2012	"Tallapoosa"	"REELTOWN FIRE DEPARTMENT"	0	957	3	955	147	804	136	801	937								
"AL"	2012	"Tallapoosa"	"SARDIS COMMUNITY BUILDING"	0	263	3	262	95	167	89	168	257								
"AL"	2012	"Tallapoosa"	"TALLASSEE CITY HALL"	0	628	3	618	111	498	113	492	605								
"AL"	2012	"Tallapoosa"	"UNION COMMUNITY BUILDING"	0	572	3	570	61	508	61	503	564								
"AL"	2012	"Tallapoosa"	"WALL STREET COMMUNITY CENTER"	0	655	3	653	415	237	391	243	634								
"AL"	2012	"Tuscaloosa"	"ABERNANT BAPTIST CHURCH"	0	677	7	672	85	578	141	512	653								
"AL"	2012	"Tuscaloosa"	"ABSENTEE"	0	2976	7	2955	1108	1829	918	873	1791	4	245	844	1089				
"AL"	2012	"Tuscaloosa"	"ANTIOCH BAPTIST CHURCH"	0	161	4	161	20	138	25	130	155								
"AL"	2012	"Tuscaloosa"	"BIG SANDY BAPTIST"	0	2451	7	2442	1028	1403	1118	1247	2365								
"AL"	2012	"Tuscaloosa"	"BOBBY MILLER ACTIVITY"	0	5162	7	5145	1894	3215	2131	2848	4979								
"AL"	2012	"Tuscaloosa"	"BUHL VFD STATION"	0	366	4	366	32	329	38	303	341								
"AL"	2012	"Tuscaloosa"	"CARROLLS CREEK BAPTIST"	0	2501	4	2487	306	2166	351	2029	2380								
"AL"	2012	"Tuscaloosa"	"CHAPEL HILL BAPTIST"	0	1640	4	1632	344	1278	362	1203	1565								
"AL"	2012	"Tuscaloosa"	"COALING TOWN HALL"	0	1483	7	1476	285	1174	397	999	1396								
"AL"	2012	"Tuscaloosa"	"COKER FIRE DEPT."	0	639	4	636	82	549	95	501	596								
"AL"	2012	"Tuscaloosa"	"COMMUNITY CHURCH COTTONDALE"	0	1461	7	1457	415	1030	509	892	1401								
"AL"	2012	"Tuscaloosa"	"COTTONDALE METHODIST CHURCH"	0	940	7	939	209	722	271	624	895								
"AL"	2012	"Tuscaloosa"	"COUNTY ROAD CAMP 3"	0	462	4	457	111	342	110	316	426								
"AL"	2012	"Tuscaloosa"	"DUNCANVILLE MIDDLE"	0	1693	7	1683	436	1228	539	1071	1610								
"AL"	2012	"Tuscaloosa"	"ECHOLA VFD"	0	235	4	231	20	211	24	194	218								
"AL"	2012	"Tuscaloosa"	"ELROD VFD STATION"	0	213	4	211	31	178	40	157	197								
"AL"	2012	"Tuscaloosa"	"FLATWOODS BAPTIST"	0	1906	7	1901	656	1229	737	1055	1792	4	6	23	29				
"AL"	2012	"Tuscaloosa"	"FORREST LAKE METHODIST"	0	646	7	639	262	350	283	322	605								
"AL"	2012	"Tuscaloosa"	"FOSTERS FIRE DEPT."	0	917	7	910	388	513	433	453	886								
"AL"	2012	"Tuscaloosa"	"G G HARDIN COMMUNITY CENTER"	0	1018	4	1013	151	855	176	793	969								
"AL"	2012	"Tuscaloosa"	"GREEN ACRES HEALTH CTR"	0	1115	7	1111	898	202	886	189	1075								
"AL"	2012	"Tuscaloosa"	"HAGLER FIRE DEPT."	0	231	7	231	16	212	29	184	213								
"AL"	2012	"Tuscaloosa"	"HOLT ELEMENTARY"	0	1626	7	1623	1218	393	1241	348	1589								
"AL"	2012	"Tuscaloosa"	"JAYCEE PARK BOYS CLUB"	0	2568	7	2556	1683	838	1752	737	2489								
"AL"	2012	"Tuscaloosa"	"LAKEVIEW FIRE"	0	1924	7	1919	229	1673	295	1584	1879								
"AL"	2012	"Tuscaloosa"	"MARY PHELPS CENTER"	0	2982	4	2975	632	2315	580	2258	2838								
"AL"	2012	"Tuscaloosa"	"MAYFIELD FIRE"	0	110	4	110	14	95	20	84	104								
"AL"	2012	"Tuscaloosa"	"MCABEE CENTER"	0	1863	7	1851	936	881	1003	777	1780								
"AL"	2012	"Tuscaloosa"	"MCDONALD HUGHES CC"	0	2224	7	2216	2185	27	2152	29	2181								
"AL"	2012	"Tuscaloosa"	"MCFARLAND MALL"	0	4409	7	4392	2664	1698	2757	1506	4263								
"AL"	2012	"Tuscaloosa"	"MONTGOMERY FIRE DEPT."	0	698	4	697	80	611	109	554	663								
"AL"	2012	"Tuscaloosa"	"MOUNT OLIVE VFD"	0	984	4	977	143	822	171	761	932								
"AL"	2012	"Tuscaloosa"	"NORTHPORT CITY HALL"	0	3098	4	3074	902	2136	889	2072	2961								
"AL"	2012	"Tuscaloosa"	"NORTHPORT COMMUNITY CENTER"	0	1676	7	1665	836	811	882	722	1604								
"AL"	2012	"Tuscaloosa"	"OLD REX APPLIANCE BUILDING"	0	1959	7	1954	1585	360	1595	312	1907								
"AL"	2012	"Tuscaloosa"	"PETERSON COMMUNITY CHURCH"	0	564	7	556	110	436	156	378	534								
"AL"	2012	"Tuscaloosa"	"PROVISIONAL"	0	98	7	95	45	45	48	40	88	4	31	33	64				
"AL"	2012	"Tuscaloosa"	"RALPH FIRE DEPT."	0	527	7	526	175	347	206	290	496								
"AL"	2012	"Tuscaloosa"	"ROMULUS FIRE DEPT."	0	248	4	246	44	199	51	177	228								
"AL"	2012	"Tuscaloosa"	"SAMANTHA VFD"	0	670	4	668	89	575	100	513	613								
"AL"	2012	"Tuscaloosa"	"SHERIFFS FIRING RANGE"	0	207	4	205	18	184	21	171	192								
"AL"	2012	"Tuscaloosa"	"SKYLAND ELEMENTARY"	0	2291	7	2285	1565	695	1609	608	2217								
"AL"	2012	"Tuscaloosa"	"SPRAYBERRY REG ED CENTER"	0	872	7	870	650	216	527	160	687	4	127	15	142				
"AL"	2012	"Tuscaloosa"	"STATION 2 CARROLLS CREEK"	0	883	4	878	139	736	158	669	827								
"AL"	2012	"Tuscaloosa"	"STILLMAN COLL HAYS CTR"	0	3050	7	3048	2964	72	2931	67	2998								
"AL"	2012	"Tuscaloosa"	"TANNEHILL VLY BAPTIST"	0	1374	7	1370	168	1195	220	1114	1334								
"AL"	2012	"Tuscaloosa"	"TUSCALOOSA ACADEMY"	0	3660	4	3637	930	2661	858	2564	3422								
"AL"	2012	"Tuscaloosa"	"TUSCALOOSA COURTHOUSE ANNEX"	0	1210	7	1208	480	696	524	627	1151								
"AL"	2012	"Tuscaloosa"	"U OF A STUDENT REC/CTR."	0	2280	7	2265	817	1395	819	1328	2147								
"AL"	2012	"Tuscaloosa"	"UNITY BAPTIST"	0	438	7	436	346	89	356	77	433								
"AL"	2012	"Tuscaloosa"	"UNIV MALL"	0	1756	7	1740	752	944	820	845	1665								
"AL"	2012	"Tuscaloosa"	"VANCE COMMUNITY CENTER"	0	999	7	990	196	781	261	679	940								
"AL"	2012	"Tuscaloosa"	"VESTAVIA HILLS ELEMENTARY"	0	2110	4	2099	590	1476	586	1398	1984								
"AL"	2012	"Tuscaloosa"	"WHITSON CHURCH OF CHRIST"	0	37	4	37	4	33	5	30	35								
"AL"	2012	"Tuscaloosa"	"WINDHAM SPRINGS BAPTIST"	0	160	4	160	16	144	27	126	153								
"AL"	2012	"Tuscaloosa"	"YELLOW CREEK FIRE DEPT."	0	509	4	507	66	438	79	387	466								
"AL"	2012	"Walker"	"ABSENTEE"	0	825	4	819	156	650	169	629	798								
"AL"	2012	"Walker"	"ABUNDANT LIFE CHURCH"	0	256	4	255	41	210	38	211	249								
"AL"	2012	"Walker"	"ARGO FIRE DEPARTMENT"	0	331	4	331	112	215	113	210	323								
"AL"	2012	"Walker"	"BETHEL ASSEMBLY OF GOD CHURCH"	0	329	4	329	64	261	67	255	322								
"AL"	2012	"Walker"	"BEVILL STATE TECH."	0	1573	4	1564	226	1330	256	1289	1545								
"AL"	2012	"Walker"	"BOLDO COMMUNITY CENTER"	0	935	4	931	139	780	142	774	916								
"AL"	2012	"Walker"	"CARBON HILL COMMUNITY CENTER"	0	993	4	981	331	640	296	662	958								
"AL"	2012	"Walker"	"COPELAND FERRY FIRE DEPARTMENT"	0	198	4	195	32	158	36	158	194								
"AL"	2012	"Walker"	"CORDOVA VFW BUILDING"	0	1412	4	1399	375	1008	405	973	1378								
"AL"	2012	"Walker"	"CORONA BAPTIST CHURCH"	0	131	4	128	20	108	25	101	126								
"AL"	2012	"Walker"	"CROSSROADDS CHURCH OF CHRIST"	0	353	4	350	43	306	60	280	340								
"AL"	2012	"Walker"	"CURRY-COMMUNITY CENTER"	0	1141	4	1137	163	965	183	938	1121								
"AL"	2012	"Walker"	"DILLWORTH COMMUNITY BUILDING"	0	291	4	288	39	245	58	222	280								
"AL"	2012	"Walker"	"DORA CIVIC CENTER"	0	1147	4	1135	307	815	303	827	1130								
"AL"	2012	"Walker"	"ELDRIDGE CITY HALL"	0	198	4	198	24	171	24	170	194								
"AL"	2012	"Walker"	"EMPIRE UNION BUILDING"	0	755	4	747	142	595	153	582	735								
"AL"	2012	"Walker"	"FARMSTEAD BAPTIST"	0	2057	4	2043	331	1692	354	1663	2017								
"AL"	2012	"Walker"	"JASPER MALL"	0	2256	4	2239	405	1819	400	1811	2211								
"AL"	2012	"Walker"	"KANSAS CITY HALL"	0	176	4	176	43	130	45	123	168								
"AL"	2012	"Walker"	"LIBERTY HILL CHURCH"	0	68	4	68	13	55	12	56	68								
"AL"	2012	"Walker"	"MANCHESTER COMMUNITY BUILDING"	0	314	4	313	67	242	79	228	307								
"AL"	2012	"Walker"	"MCCOLLUM NATIONAL GUARD"	0	198	4	198	30	163	37	159	196								
"AL"	2012	"Walker"	"MEADOW/SMITH LIBRARY"	0	1125	4	1113	507	595	520	586	1106								
"AL"	2012	"Walker"	"MEMORIAL PARK NATATORIUM"	0	1054	4	1042	239	785	234	801	1035								
"AL"	2012	"Walker"	"NAUVOO CITY HALL"	0	475	4	465	111	343	113	352	465								
"AL"	2012	"Walker"	"NEW BETHANY CHURCH OF GOD"	0	231	4	228	28	194	39	185	224								
"AL"	2012	"Walker"	"NEW HOPE MISSIONARY"	0	615	4	613	91	518	112	494	606								
"AL"	2012	"Walker"	"OAKMAN SENIOR CITIZENS"	0	822	4	815	232	578	228	577	805								
"AL"	2012	"Walker"	"OLD HERMAN CHURCH"	0	396	4	394	59	329	64	325	389								
"AL"	2012	"Walker"	"PARRISH HIGH SCHOOL GYM"	0	1153	4	1143	340	787	395	736	1131								
"AL"	2012	"Walker"	"PINEYWOODS FIRE DEPARTMENT"	0	547	4	539	70	467	101	433	534								
"AL"	2012	"Walker"	"PLEASANTFIELD COMMUNITY"	0	129	4	127	25	101	40	89	129								
"AL"	2012	"Walker"	"POCAHONAS FREEWILL BAPTIST"	0	237	4	233	75	155	77	153	230								
"AL"	2012	"Walker"	"PROSPECT METHODIST CHURCH"	0	644	4	641	143	490	133	500	633								
"AL"	2012	"Walker"	"PROVISIONAL"	0	0	4	0	0	0	0	0	0								
"AL"	2012	"Walker"	"RICES CHAPEL CHURCH"	0	189	4	188	31	156	35	148	183								
"AL"	2012	"Walker"	"SARAGOSSA COMMUNITY CENTER"	0	407	4	402	82	312	98	299	397								
"AL"	2012	"Walker"	"SIPSEY SCHOOL"	0	521	4	516	203	306	193	323	516								
"AL"	2012	"Walker"	"SPARE"	0	0	4	0	0	0	0	0	0								
"AL"	2012	"Walker"	"THACH SCHOOL"	0	522	4	516	82	432	79	429	508								
"AL"	2012	"Walker"	"TOWNLEY ODD FELLOWS"	0	218	4	215	54	153	57	161	218								
"AL"	2012	"Walker"	"TOWNLEY VOL. FIRE DEPT."	0	212	4	208	46	157	49	159	208								
"AL"	2012	"Walker"	"TUTWILER FIRE DEPARTMENT"	0	248	4	246	37	209	53	191	244								
"AL"	2012	"Walker"	"TWILLEY TOWN CHURCH"	0	493	4	490	185	304	185	298	483								
"AL"	2012	"Walker"	"UNION HALL GOODSPRINGS"	0	416	4	412	85	318	92	313	405								
"AL"	2012	"Walker"	"VALLEY JR. HIGH"	0	1014	4	1008	190	806	185	810	995								
"AL"	2012	"Walker"	"WALKER COUNTY EMA BUILDING"	0	315	4	308	53	253	74	233	307								
"AL"	2012	"Walker"	"WESTSIDE BAPTIST"	0	816	4	811	480	327	491	305	796								
"AL"	2012	"Washington"	"ABSENTEE"	0	370	1	375	78	297		296	296								
"AL"	2012	"Washington"	"CHARITY CHAPEL FIRE HOUSE"	0	204	1	200	21	179		163	163								
"AL"	2012	"Washington"	"CHATOM COURTHOUSE"	0	790	1	786	195	588		572	572								
"AL"	2012	"Washington"	"COPELAND FIRE HOUSE"	0	293	1	291	13	278		243	243								
"AL"	2012	"Washington"	"DEER PARK FIRE HOUSE"	0	641	1	638	234	401		408	408								
"AL"	2012	"Washington"	"FAIRFORD FIRE HOUSE"	0	418	1	417	162	251		278	278								
"AL"	2012	"Washington"	"FRANKVILLE FIRE HOUSE"	0	371	1	370	145	224		226	226								
"AL"	2012	"Washington"	"FRUITDALE FIRE HOUSE"	0	401	1	398	61	334		316	316								
"AL"	2012	"Washington"	"HOBSON FIRE HOUSE"	0	224	1	224	25	198		193	193								
"AL"	2012	"Washington"	"LATON HILL FIRE HOUSE"	0	280	1	280	16	259		239	239								
"AL"	2012	"Washington"	"LEROY FIRE HOUSE"	0	617	1	615	211	402		393	393								
"AL"	2012	"Washington"	"MILLRY FIRE HOUSE"	0	789	1	783	327	453		446	446								
"AL"	2012	"Washington"	"McINTOSH HIGH"	0	1346	1	1339	963	371		540	540								
"AL"	2012	"Washington"	"PROVISIONAL"	0	0	1	0	0	0		0	0								
"AL"	2012	"Washington"	"RED CREEK FIRE HOUSE"	0	318	1	310	14	296		254	254								
"AL"	2012	"Washington"	"ST. STEPHENS FIRE HOUSE"	0	402	1	396	124	270		272	272								
"AL"	2012	"Washington"	"TIBBIE FIRE HOUSE"	0	419	1	413	69	338		334	334								
"AL"	2012	"Washington"	"WAGARVILLE FIRE HOUSE"	0	564	1	558	215	340		362	362								
"AL"	2012	"Washington"	"YARBO FIRE HOUSE"	0	373	1	368	98	270		259	259								
"AL"	2012	"Wilcox"	"county"	8695	6574	7	6551	4868	1679	4951	1409	6360								
"AL"	2012	"Winston"	"21ST STREET GYM"	0	1453	4	1444	174	1257	186	1245	1431								
"AL"	2012	"Winston"	"ABSENTEE"	0	333	4	329	51	276	52	274	326								
"AL"	2012	"Winston"	"ADDISON COMMUNITY CENTER"	0	861	4	848	99	746	105	740	845								
"AL"	2012	"Winston"	"ASHRIDGE FIRE DEPARTMENT"	0	609	4	606	60	536	70	529	599								
"AL"	2012	"Winston"	"BLACK POND FIRE STATION"	0	416	4	411	49	360	64	339	403								
"AL"	2012	"Winston"	"CITY HALL LYNN"	0	637	4	629	85	534	89	525	614								
"AL"	2012	"Winston"	"DELMAR FIRE STATION"	0	187	4	182	25	151	29	157	186								
"AL"	2012	"Winston"	"DOUBLE SPRINGS COMMUNITY CNTR"	0	1173	4	1162	154	991	174	977	1151								
"AL"	2012	"Winston"	"FIRE DEPARTMENT ARLEY"	0	1200	4	1195	138	1051	148	1032	1180								
"AL"	2012	"Winston"	"FIRE DEPARTMENT HELICON"	0	477	4	473	58	405	50	412	462								
"AL"	2012	"Winston"	"FIRE DEPARTMENT HOUSTON"	0	451	4	449	76	363	78	367	445								
"AL"	2012	"Winston"	"FIRE DEPARTMENT MORELAND"	0	133	4	133	16	117	16	117	133								
"AL"	2012	"Winston"	"FIRE STATION UPSHAW"	0	203	4	201	46	150	38	159	197								
"AL"	2012	"Winston"	"HOME ZONE BUILDING NEEDMORE"	0	471	4	465	64	398	70	389	459								
"AL"	2012	"Winston"	"NATURAL BRIDGE COMMUNITY CNTR"	0	124	4	122	13	108	13	109	122								
"AL"	2012	"Winston"	"NEIGHBORHOOD FAC. BUILDING"	0	697	4	688	133	542	129	555	684								
"AL"	2012	"Winston"	"NESMITH COMMUNITY CENTER"	0	111	4	109	11	98	16	92	108								
"AL"	2012	"Winston"	"OLD UNION CHURCH"	0	77	4	76	10	65	13	62	75								
"AL"	2012	"Winston"	"PEBBLE FIRE HOUSE"	0	192	4	190	24	162	23	164	187								
"AL"	2012	"Winston"	"PROVISIONAL"	0	0	4	0	0	0	0	0	0								
