state	year	county	precinct	vtd	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"KS"	2012	"SEWARD"	"Liberal Township 4"	"00008A"	1	22	24	1		20	20
"KS"	2012	"SEWARD"	"Liberal Township 4 Exclave"	"00008B"	0	0	0	1		0	0
"KS"	2012	"SEWARD"	"Liberal Township 5"	"000090"	5	21	26	1		24	24
"KS"	2012	"SEWARD"	"Liberal Ward 1 Precinct 1"	"000100"	105	162	269	1		200	200
"KS"	2012	"SEWARD"	"Liberal Ward 1 Precinct 2"	"000110"	147	168	323	1		228	228
"KS"	2012	"SEWARD"	"Liberal Ward 1 Precinct 3"	"000120"	88	151	240	1		181	181
"KS"	2012	"SEWARD"	"Liberal Ward 2"	"000130"	87	198	293	1		228	228
"KS"	2012	"SEWARD"	"Liberal Ward 3"	"000140"	88	133	230	1		156	156
"KS"	2012	"SEWARD"	"Liberal Ward 4"	"000150"	67	190	262	1		216	216
"KS"	2012	"SEWARD"	"Liberal Ward 5"	"000160"	44	120	170	1		142	142
"KS"	2012	"SEWARD"	"Liberal Ward 6 Precinct 1"	"000170"	95	371	469	1		390	390
"KS"	2012	"SEWARD"	"Liberal Ward 6 Precinct 2"	"000180"	75	275	352	1		298	298
"KS"	2012	"SEWARD"	"PROVISIONAL VOTES"	"900020"	97	122	221	1		165	165
"KS"	2012	"SEWARD"	"Seward Township 1"	"000190"	4	21	26	1		23	23
"KS"	2012	"SEWARD"	"Seward Township 2"	"000200"	3	16	19	1		18	18
"KS"	2012	"SEWARD"	"Seward Township 3"	"000210"	0	17	17	1		16	16
"KS"	2012	"SHAWNEE"	"ALDERSGATE"		119	131	250	2	115	125	244
"KS"	2012	"SHAWNEE"	"APACHE"		161	284	457	2	188	243	451
"KS"	2012	"SHAWNEE"	"BUFFALO"		135	345	491	2	179	290	485
"KS"	2012	"SHAWNEE"	"CENTRAL MISSION"		215	392	620	2	229	357	612
"KS"	2012	"SHAWNEE"	"CENTRAL PAULINE"		39	34	76	2	34	35	74
"KS"	2012	"SHAWNEE"	"CHEYENNE"		201	312	524	2	225	277	519
"KS"	2012	"SHAWNEE"	"CITY OF AUBURN"		182	290	480	2	191	262	469
"KS"	2012	"SHAWNEE"	"CULLEN"		207	185	412	2	189	197	410
"KS"	2012	"SHAWNEE"	"DEER CREEK"		5	16	23	2	8	14	23
"KS"	2012	"SHAWNEE"	"DOVER"		136	222	367	2	156	197	365
"KS"	2012	"SHAWNEE"	"EAST PECK"		125	182	315	2	128	175	314
"KS"	2012	"SHAWNEE"	"EAST ROSSVILLE"		141	311	470	2	157	280	465
"KS"	2012	"SHAWNEE"	"EAST SILVER LAKE"		243	331	584	2	266	303	583
"KS"	2012	"SHAWNEE"	"EAST SOLDIER"		220	306	544	2	245	281	541
"KS"	2012	"SHAWNEE"	"EAST WICHITA"		362	570	947	2	387	526	938
"KS"	2012	"SHAWNEE"	"ELMONT"		253	399	668	2	276	348	658
"KS"	2012	"SHAWNEE"	"FORBES"		20	37	57	2	21	35	57
"KS"	2012	"SHAWNEE"	"FOX"		202	328	541	2	213	299	533
"KS"	2012	"SHAWNEE"	"GAILLARDIA"		158	298	464	2	156	283	456
"KS"	2012	"SHAWNEE"	"GROVE"		102	223	333	2	104	211	330
"KS"	2012	"SHAWNEE"	"INDIAN HILLS"		181	274	465	2	196	252	462
"KS"	2012	"SHAWNEE"	"INDIANOLA"		177	339	524	2	186	321	517
"KS"	2012	"SHAWNEE"	"IROQUIS"		201	317	529	2	206	304	525
"KS"	2012	"SHAWNEE"	"KAW"		231	273	513	2	238	246	507
"KS"	2012	"SHAWNEE"	"KILMER"		51	97	150	2	60	80	149
"KS"	2012	"SHAWNEE"	"KINGSTON"		42	84	127	2	48	77	128
"KS"	2012	"SHAWNEE"	"KIOWA"		293	404	712	2	308	382	708
"KS"	2012	"SHAWNEE"	"KIRO"		182	339	533	2	204	307	531
"KS"	2012	"SHAWNEE"	"LITTLE MUDDY CREEK"		110	198	313	2	124	180	314
"KS"	2012	"SHAWNEE"	"MEADOWLARK"		195	450	660	2	231	408	660
"KS"	2012	"SHAWNEE"	"MESSHOSS CREEK"		94	202	306	2	112	172	301
"KS"	2012	"SHAWNEE"	"MONTARA"		189	150	348	2	164	165	339
"KS"	2012	"SHAWNEE"	"NE MONMOUTH"		209	301	519	2	208	294	517
"KS"	2012	"SHAWNEE"	"NORTH MISSION"		37	112	153	2	49	100	150
"KS"	2012	"SHAWNEE"	"NORTH TECUMSEH"		210	225	447	2	216	209	444
"KS"	2012	"SHAWNEE"	"NW MONMOUTH"		225	431	671	2	272	372	668
"KS"	2012	"SHAWNEE"	"PAULINE"		99	99	203	2	106	89	203
"KS"	2012	"SHAWNEE"	"PAWNEE"		198	386	596	2	237	341	596
"KS"	2012	"SHAWNEE"	"PECK"		152	183	349	2	164	166	342
"KS"	2012	"SHAWNEE"	"PONCA"		151	186	340	2	153	172	334
"KS"	2012	"SHAWNEE"	"POTTAWATOMIE"		222	334	568	2	225	315	567
"KS"	2012	"SHAWNEE"	"ROCHESTER"		177	251	438	2	216	201	436
"KS"	2012	"SHAWNEE"	"S MONMOUTH"		243	419	673	2	272	375	669
"KS"	2012	"SHAWNEE"	"SAC"		217	341	566	2	245	289	559
"KS"	2012	"SHAWNEE"	"SHERMAN"		168	315	498	2	189	284	498
"KS"	2012	"SHAWNEE"	"SHERWOOD"		161	274	441	2	180	241	438
"KS"	2012	"SHAWNEE"	"SIOUX"		180	266	451	2	194	239	455
"KS"	2012	"SHAWNEE"	"SOUTH MISSION"		112	220	338	2	132	192	339
"KS"	2012	"SHAWNEE"	"SOUTH SHERWOOD"		119	238	360	2	120	231	357
"KS"	2012	"SHAWNEE"	"SOUTH TECUMSEH"		196	245	455	2	211	219	446
"KS"	2012	"SHAWNEE"	"STINSON CREEK"		77	112	189	2	77	109	187
"KS"	2012	"SHAWNEE"	"SUNFLOWER"		216	548	772	2	243	503	763
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 01 PRECINCT 01"		156	72	235	2	134	83	231
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 01 PRECINCT 02"		187	82	277	2	167	94	275
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 01 PRECINCT 03"		125	101	231	2	120	93	227
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 01 PRECINCT 04"		181	155	349	2	191	142	350
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 01 PRECINCT 05"		229	251	496	2	218	257	504
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 01 PRECINCT 06"		231	305	544	2	228	286	540
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 01"		175	142	330	2	176	138	328
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 02"		155	107	268	2	161	98	268
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 03"		176	113	296	2	166	121	296
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 04"		178	91	282	2	164	97	281
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 05"		157	81	242	2	156	82	243
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 06"		180	64	246	2	158	73	237
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 07"		123	27	158	2	102	47	153
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 08"		164	12	180	2	132	33	171
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 09"		202	116	327	2	170	128	320
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 10"		266	68	342	2	243	88	337
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 02 PRECINCT 11"		129	81	215	2	117	85	213
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 01"		187	127	327	2	188	121	325
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 02"		177	103	291	2	188	95	295
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 03"		147	37	192	2	138	52	194
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 04"		170	88	270	2	175	76	265
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 05"		152	52	209	2	129	71	206
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 06"		137	62	200	2	130	63	196
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 07"		192	74	277	2	166	88	271
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 08"		184	84	273	2	167	95	267
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 09"		205	90	304	2	186	99	300
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 03 PRECINCT 10"		21	5	27	2	15	12	27
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 01"		198	69	270	2	181	76	269
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 02"		271	47	327	2	233	78	317
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 03"		180	26	211	2	163	34	203
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 04"		334	52	390	2	283	75	377
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 06"		227	70	312	2	208	93	313
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 07"		172	45	220	2	148	67	220
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 08"		192	76	277	2	182	85	280
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 09"		227	72	303	2	197	84	290
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 10"		280	93	385	2	259	109	384
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 11"		67	50	121	2	64	49	118
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 14"		23	2	25	2	19	4	23
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 04 PRECINCT 15"		123	92	219	2	125	77	215
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 01"		184	58	250	2	164	73	249
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 02"		197	80	287	2	180	90	281
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 03"		183	80	267	2	167	91	262
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 04"		191	86	283	2	185	94	283
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 05"		223	97	325	2	212	98	318
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 06"		180	52	238	2	164	64	232
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 07"		204	68	279	2	198	74	280
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 08"		157	72	232	2	148	72	228
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 09"		241	214	461	2	219	227	456
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 10"		249	287	547	2	266	269	551
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 11"		203	182	396	2	214	165	391
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 14"		104	150	258	2	102	152	257
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 15"		21	35	56	2	21	35	56
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 05 PRECINCT 91"		60	58	120	2	57	60	120
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 01"		219	42	267	2	192	66	262
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 02"		201	61	265	2	174	79	263
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 03"		152	219	380	2	212	148	373
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 04"		191	114	311	2	178	122	308
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 05"		210	172	387	2	208	161	379
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 06"		154	98	257	2	132	104	249
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 07"		119	72	193	2	117	65	191
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 08"		274	90	371	2	243	109	365
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 06 PRECINCT 09"		350	353	716	2	326	344	695
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 01"		229	129	361	2	240	117	362
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 02"		196	112	321	2	192	114	319
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 03"		199	103	315	2	202	100	318
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 04"		200	176	385	2	183	174	375
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 05"		146	143	304	2	149	132	298
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 06"		131	123	271	2	137	120	273
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 07"		164	97	266	2	160	99	268
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 09"		137	127	268	2	141	117	264
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 10"		157	99	270	2	151	102	266
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 07 PRECINCT 11"		248	182	445	2	252	164	437
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 01"		204	78	289	2	189	82	288
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 02"		229	89	330	2	220	100	330
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 03"		268	141	420	2	264	141	420
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 04"		231	148	389	2	235	142	387
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 05"		289	196	505	2	295	194	516
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 06"		134	140	280	2	147	124	279
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 07"		213	122	344	2	218	106	336
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 08"		184	121	314	2	195	111	312
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 09"		203	177	388	2	218	151	378
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 10"		145	181	328	2	146	170	322
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 08 PRECINCT 11"		203	204	415	2	214	180	413
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 01"		52	32	85	2	51	31	84
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 02"		148	119	276	2	140	123	270
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 03"		258	217	486	2	260	206	476
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 04"		216	187	407	2	243	153	408
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 05"		218	131	364	2	209	137	359
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 06"		210	172	397	2	222	160	397
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 08"		305	200	512	2	298	196	513
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 09"		138	155	299	2	156	139	298
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 10"		314	270	592	2	319	257	589
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 11"		162	179	347	2	179	156	343
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 09 PRECINCT 12"		119	73	194	2	116	72	196
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 01"		225	174	404	2	237	153	402
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 02"		156	235	394	2	160	222	393
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 03"		255	294	560	2	270	259	546
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 04"		191	153	352	2	197	149	353
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 05"		167	139	315	2	169	119	308
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 06"		139	164	309	2	157	142	306
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 07"		169	199	382	2	192	170	380
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 08"		174	137	324	2	181	132	324
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 09"		138	108	249	2	128	105	246
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 10"		209	190	404	2	200	190	399
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 11"		267	238	520	2	257	228	509
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 10 PRECINCT 14"		192	182	383	2	192	176	378
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 01"		140	126	268	2	142	115	272
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 02"		182	160	350	2	193	147	345
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 03"		150	123	277	2	153	104	270
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 04"		254	216	480	2	260	197	471
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 05"		203	158	366	2	205	156	370
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 06"		197	164	369	2	187	161	365
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 07"		184	159	353	2	177	160	351
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 08"		164	149	322	2	171	135	321
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 09"		188	188	383	2	186	182	377
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 11 PRECINCT 10"		157	119	281	2	146	119	278
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 01"		219	113	338	2	208	112	332
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 02"		162	109	278	2	130	123	265
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 03"		179	207	394	2	178	197	387
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 04"		217	275	496	2	241	242	493
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 05"		166	239	409	2	195	194	404
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 06"		248	248	503	2	249	228	493
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 07"		242	236	491	2	245	219	486
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 08"		265	210	483	2	276	184	482
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 09"		347	385	745	2	372	338	735
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 11"		271	433	719	2	285	404	706
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 13"		163	312	485	2	178	289	479
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 14"		161	234	402	2	168	220	398
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 15"		272	370	657	2	285	338	647
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 16"		328	346	684	2	334	319	670
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 19"		33	47	81	2	33	46	81
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 20"		232	303	552	2	242	275	536
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 12 PRECINCT 31"		125	201	331	2	136	181	329
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 13 PRECINCT 02"		77	72	159	2	73	74	157
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 13 PRECINCT 05"		11	18	29	2	6	20	28
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 13 PRECINCT 06"		18	88	107	2	18	85	104
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 13 PRECINCT 09"		22	61	85	2	30	54	85
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 13 PRECINCT 12"		217	394	616	2	234	361	611
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 13 PRECINCT 21"		52	39	92	2	54	32	92
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 13 PRECINCT 22"		28	49	78	2	26	49	78
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 13 PRECINCT 30"		64	73	139	2	64	64	136
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 14 PRECINCT 01"		301	368	687	2	312	352	690
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 14 PRECINCT 02"		231	295	535	2	240	276	533
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 14 PRECINCT 03"		115	233	355	2	132	205	351
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 14 PRECINCT 04"		204	445	657	2	250	382	648
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 14 PRECINCT 05"		94	294	390	2	91	292	390
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 15 PRECINCT 01"		276	282	571	2	272	274	572
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 15 PRECINCT 02"		185	171	363	2	198	149	358
"KS"	2012	"SHAWNEE"	"TOPEKA WARD 15 PRECINCT 03"		13	20	33	2	14	18	32
"KS"	2012	"SHAWNEE"	"VACQUERO"		154	210	372	2	169	182	365
"KS"	2012	"SHAWNEE"	"VERBENA"		24	70	95	2	39	53	96
"KS"	2012	"SHAWNEE"	"WAKARUSA"		155	301	469	2	176	273	465
"KS"	2012	"SHAWNEE"	"WASHBURN"		147	228	384	2	159	213	382
"KS"	2012	"SHAWNEE"	"WEST POTTER"		21	48	71	2	21	49	72
"KS"	2012	"SHAWNEE"	"WEST ROSSVILLE"		96	245	350	2	111	219	343
"KS"	2012	"SHAWNEE"	"WEST SILVER LAKE"		161	232	398	2	166	210	397
"KS"	2012	"SHAWNEE"	"WEST WICHITA"		94	140	238	2	101	120	233
"KS"	2012	"SHAWNEE"	"WHITFIELD"		171	224	411	2	189	202	410
"KS"	2012	"SHAWNEE"	"WILLARD"		127	233	372	2	137	220	377
"KS"	2012	"SHAWNEE"	"YORK"		195	319	519	2	205	288	511
"KS"	2012	"SHAWNEE"	"YORK OUTER"		15	43	59	2	20	34	55
"KS"	2012	"SHAWNEE"	"YUCCA"		38	88	129	2	44	80	130
"KS"	2012	"SHERIDAN"	"Adell Township"	"000010"	4	5	10	1		5	5
"KS"	2012	"SHERIDAN"	"Bloomfield Township"	"000020"	2	11	13	1		10	10
"KS"	2012	"SHERIDAN"	"Bow Creek Township"	"000030"	1	20	21	1		17	17
"KS"	2012	"SHERIDAN"	"East Kenneth"	"000040"	50	335	391	1		321	321
"KS"	2012	"SHERIDAN"	"East Saline"	"000050"	1	32	33	1		29	29
"KS"	2012	"SHERIDAN"	"Logan Township"	"000060"	4	51	55	1		46	46
"KS"	2012	"SHERIDAN"	"Parnell Township"	"000070"	3	51	55	1		46	46
"KS"	2012	"SHERIDAN"	"Prairie Dog Township"	"000080"	3	25	28	1		24	24
"KS"	2012	"SHERIDAN"	"Sheridan Township"	"000090"	27	107	134	1		104	104
"KS"	2012	"SHERIDAN"	"Solomon Township"	"000100"	6	95	102	1		95	95
"KS"	2012	"SHERIDAN"	"Springbrook Township"	"000110"	4	48	54	1		47	47
"KS"	2012	"SHERIDAN"	"Union Township"	"000120"	0	19	19	1		17	17
"KS"	2012	"SHERIDAN"	"Valley Township"	"000130"	8	42	52	1		44	44
"KS"	2012	"SHERIDAN"	"West Kenneth"	"000140"	55	275	337	1		275	275
"KS"	2012	"SHERIDAN"	"West Saline"	"000150"	0	38	38	1		32	32
"KS"	2012	"SHERMAN"	"Goodland Ward 1"	"000010"	146	426	585	1		471	471
"KS"	2012	"SHERMAN"	"Goodland Ward 2"	"000020"	91	215	319	1		268	268
"KS"	2012	"SHERMAN"	"Goodland Ward 3"	"000030"	79	262	352	1		290	290
"KS"	2012	"SHERMAN"	"Goodland Ward 4"	"000040"	140	406	557	1		463	463
"KS"	2012	"SHERMAN"	"Grant Township"	"000050"	5	33	39	1		34	34
"KS"	2012	"SHERMAN"	"Iowa Township"	"000060"	1	14	15	1		14	14
"KS"	2012	"SHERMAN"	"Itasca Township"	"000070"	31	142	177	1		138	138
"KS"	2012	"SHERMAN"	"Kanorado City"	"000080"	17	43	60	1		43	43
"KS"	2012	"SHERMAN"	"Lincoln Township"	"000090"	8	35	43	1		32	32
"KS"	2012	"SHERMAN"	"Llanos Township"	"000100"	1	19	22	1		21	21
"KS"	2012	"SHERMAN"	"Logan Township"	"00011A"	17	102	122	1		103	103
"KS"	2012	"SHERMAN"	"Logan Township Enclave (B)"	"00011C"	0	0	0	1		0	0
"KS"	2012	"SHERMAN"	"McPherson Township"	"000120"	1	19	20	1		21	21
"KS"	2012	"SHERMAN"	"Shermanville Township"	"000130"	0	17	19	1		19	19
"KS"	2012	"SHERMAN"	"Smoky Township"	"000140"	4	31	36	1		32	32
"KS"	2012	"SHERMAN"	"State Line Township"	"000150"	10	34	44	1		35	35
"KS"	2012	"SHERMAN"	"Union Township"	"000160"	0	34	34	1		32	32
"KS"	2012	"SHERMAN"	"Voltaire Township"	"000170"	20	107	131	1		114	114
"KS"	2012	"SHERMAN"	"Washington Township"	"000180"	6	37	44	1		40	40
"KS"	2012	"SMITH"	"Banner Township"	"000010"	4	36	41	1		33	33
"KS"	2012	"SMITH"	"Beaver Township"	"000020"	3	24	27	1		24	24
"KS"	2012	"SMITH"	"Blaine Township"	"000030"	3	26	29	1		21	21
"KS"	2012	"SMITH"	"Cedar Township"	"000040"	57	217	276	1		236	236
"KS"	2012	"SMITH"	"Center 1"	"000050"	86	430	525	1		438	438
"KS"	2012	"SMITH"	"Center 2"	"000060"	96	318	424	1		324	324
"KS"	2012	"SMITH"	"Cora Township"	"000070"	2	15	17	1		13	13
"KS"	2012	"SMITH"	"Crystal Plains Township"	"000080"	1	14	15	1		12	12
"KS"	2012	"SMITH"	"Dor Township"	"000090"	6	17	23	1		20	20
"KS"	2012	"SMITH"	"Garfield Township"	"000100"	0	14	14	1		14	14
"KS"	2012	"SMITH"	"German Township"	"000110"	1	13	14	1		13	13
"KS"	2012	"SMITH"	"Harlan Township"	"000120"	6	41	47	1		40	40
"KS"	2012	"SMITH"	"Harvey Township"	"000130"	7	58	68	1		61	61
"KS"	2012	"SMITH"	"Houston Township"	"000140"	9	74	87	1		73	73
"KS"	2012	"SMITH"	"Lane Township"	"000150"	30	27	58	1		43	43
"KS"	2012	"SMITH"	"Lincoln Township"	"000160"	5	36	41	1		37	37
"KS"	2012	"SMITH"	"Logan Township"	"000170"	0	15	16	1		15	15
"KS"	2012	"SMITH"	"Martin Township"	"000180"	1	2	3	1		4	4
