state	year	county	county_code	precinct_name	precinct_code	cd	g2012_USH_dv	g2012_USH_rv	g2012_USP_dv	g2012_USP_rv	g2012_USS_dv	g2012_USS_rv	g2012_USH_tv	g2012_USP_tv	g2012_USS_tv
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"102 - BLAYDES CORNER"	"0102"	7	595	955	622	955	634	946	1550.0	1606.0	1580.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"103 - TRAVELERS REST"	"0103"	7	867	1128	927	1109	945	1101	1995.0	2079.0	2046.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"104 - MASSAPONAX"	"0104"	1	0	5	1	4	1	4	5.0	5.0	5.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"104 - MASSAPONAX"	"0104"	7	860	1110	889	1095	905	1096	1970.0	2014.0	2001.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"201 - WILDERNESS SCHOOL"	"0201"	7	789	1160	797	1169	843	1129	1949.0	1996.0	1972.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"202 - WILDERNESS FIRE"	"0202"	7	642	1068	690	1037	725	1016	1710.0	1771.0	1741.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"203 - NI RIVER / ELYS FORD"	"0203"	7	419	1072	424	1091	463	1056	1491.0	1535.0	1519.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"204 - CHANCELLOR"	"0204"	7	1132	1282	1177	1262	1195	1253	2414.0	2473.0	2448.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"301 - PLANK ROAD"	"0301"	1	936	1270	1028	1269	1050	1244	2206.0	2340.0	2294.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"302 - HAZEL RUN"	"0302"	1	1099	1270	1207	1273	1204	1251	2369.0	2508.0	2455.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"303 - RIVERBEND"	"0303"	1	741	1543	864	1495	908	1467	2284.0	2402.0	2375.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"303 - RIVERBEND"	"0303"	7	4	9	4	9	4	9	13.0	13.0	13.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"401 - SUMMIT"	"0401"	1	875	1019	1014	1034	1020	1026	1894.0	2070.0	2046.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"401 - SUMMIT"	"0401"	7	17	32	22	31	22	31	49.0	53.0	53.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"402 - PARKSIDE"	"0402"	1	409	650	461	621	468	625	1059.0	1099.0	1093.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"402 - PARKSIDE"	"0402"	7	552	402	570	396	572	396	954.0	978.0	968.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"403 - LEE HILL"	"0403"	1	236	224	268	204	264	204	460.0	475.0	468.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"403 - LEE HILL"	"0403"	7	999	1178	1016	1211	1050	1170	2177.0	2259.0	2220.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"501 - BELMONT"	"0501"	7	479	810	488	813	513	799	1289.0	1329.0	1312.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"502 - BROKENBURG"	"0502"	7	417	739	433	736	460	707	1156.0	1182.0	1167.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"503 - POST OAK"	"0503"	7	422	894	448	895	467	869	1316.0	1357.0	1336.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"504 - COURTHOUSE"	"0504"	7	762	1140	803	1131	813	1114	1902.0	1950.0	1927.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"505 - BROCK"	"0505"	7	566	1231	605	1242	655	1192	1797.0	1870.0	1847.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"601 - SALEM"	"0601"	7	1055	1244	1140	1206	1147	1196	2299.0	2387.0	2343.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"602 - SMITH STATION"	"0602"	7	1475	1566	1553	1541	1572	1512	3041.0	3128.0	3084.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"603 - PIEDMONT"	"0603"	7	743	806	785	766	792	771	1549.0	1579.0	1563.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"701 - BATTLEFIELD"	"0701"	1	777	954	866	904	895	880	1731.0	1803.0	1775.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"702 - BRENTS MILL"	"0702"	1	346	632	421	599	417	607	978.0	1037.0	1024.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"702 - BRENTS MILL"	"0702"	7	572	574	601	560	603	557	1146.0	1181.0	1160.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"703 - FAIRVIEW"	"0703"	7	622	628	653	611	658	610	1250.0	1283.0	1268.0
"VA"	2012	"SPOTSYLVANIA COUNTY"	177	"704 - GAYLE"	"0704"	7	999	1303	1027	1321	1072	1271	2302.0	2372.0	2343.0
"VA"	2012	"STAFFORD COUNTY"	179	"##Central Absentee"		1	3010	3824	3469	3632	3516	3538	6834.0	7156.0	7054.0
"VA"	2012	"STAFFORD COUNTY"	179	"#Provisional"		1	45	53	52	51	53	48	98.0	104.0	101.0
"VA"	2012	"STAFFORD COUNTY"	179	"101 - HARTWOOD"	"0101"	1	907	1892	987	1924	1031	1876	2799.0	2937.0	2907.0
"VA"	2012	"STAFFORD COUNTY"	179	"102 - ROCKY RUN"	"0102"	1	486	698	543	686	563	662	1184.0	1239.0	1225.0
"VA"	2012	"STAFFORD COUNTY"	179	"103 - SIMPSON"	"0103"	1	586	955	608	977	648	943	1541.0	1605.0	1591.0
"VA"	2012	"STAFFORD COUNTY"	179	"104 - COLLEGE"	"0104"	1	812	1273	921	1239	938	1222	2085.0	2187.0	2160.0
"VA"	2012	"STAFFORD COUNTY"	179	"201 - ROCK HILL"	"0201"	1	736	1076	809	1069	837	1053	1812.0	1909.0	1890.0
"VA"	2012	"STAFFORD COUNTY"	179	"202 - ROSEVILLE"	"0202"	1	1047	1337	1145	1322	1180	1291	2384.0	2501.0	2471.0
"VA"	2012	"STAFFORD COUNTY"	179	"203 - RUBY"	"0203"	1	456	1138	520	1123	547	1111	1594.0	1675.0	1658.0
"VA"	2012	"STAFFORD COUNTY"	179	"204 - STEFANIGA"	"0204"	1	748	1457	846	1423	876	1400	2205.0	2294.0	2276.0
"VA"	2012	"STAFFORD COUNTY"	179	"301 - GRIFFIS"	"0301"	1	893	514	1004	483	985	492	1407.0	1499.0	1477.0
"VA"	2012	"STAFFORD COUNTY"	179	"302 - WIDEWATER"	"0302"	1	1220	1004	1358	980	1338	1000	2224.0	2364.0	2338.0
"VA"	2012	"STAFFORD COUNTY"	179	"303 - HARBOUR"	"0303"	1	434	895	489	878	526	863	1329.0	1397.0	1389.0
"VA"	2012	"STAFFORD COUNTY"	179	"304 - BARRETT"	"0304"	1	507	468	592	440	576	462	975.0	1048.0	1038.0
"VA"	2012	"STAFFORD COUNTY"	179	"401 - AQUIA"	"0401"	1	322	274	363	261	349	270	596.0	631.0	619.0
"VA"	2012	"STAFFORD COUNTY"	179	"402 - COURTHOUSE"	"0402"	1	1471	1041	1542	1020	1552	1051	2512.0	2602.0	2603.0
"VA"	2012	"STAFFORD COUNTY"	179	"403 - BROOKE"	"0403"	1	918	1460	957	1494	1003	1457	2378.0	2492.0	2460.0
"VA"	2012	"STAFFORD COUNTY"	179	"404 - GOVERNMENT ISLAND"	"0404"	1	601	1120	699	1088	744	1049	1721.0	1803.0	1793.0
"VA"	2012	"STAFFORD COUNTY"	179	"501 - GRAFTON"	"0501"	1	866	1622	948	1604	1005	1551	2488.0	2595.0	2556.0
"VA"	2012	"STAFFORD COUNTY"	179	"502 - FALMOUTH"	"0502"	1	715	1063	766	1047	815	1006	1778.0	1840.0	1821.0
"VA"	2012	"STAFFORD COUNTY"	179	"503 - DREW"	"0503"	1	688	932	756	920	782	905	1620.0	1708.0	1687.0
"VA"	2012	"STAFFORD COUNTY"	179	"504 - GAYLE"	"0504"	1	966	760	1050	741	1050	733	1726.0	1806.0	1783.0
"VA"	2012	"STAFFORD COUNTY"	179	"601 - FERRY FARM"	"0601"	1	678	1208	752	1151	787	1149	1886.0	1948.0	1936.0
"VA"	2012	"STAFFORD COUNTY"	179	"602 - CHATHAM"	"0602"	1	932	1277	1023	1244	1066	1223	2209.0	2306.0	2289.0
"VA"	2012	"STAFFORD COUNTY"	179	"603 - WHITE OAK"	"0603"	1	623	1536	726	1510	792	1449	2159.0	2263.0	2241.0
"VA"	2012	"STAFFORD COUNTY"	179	"604 - ENGLAND RUN"	"0604"	1	628	397	698	359	671	389	1025.0	1078.0	1060.0
"VA"	2012	"STAFFORD COUNTY"	179	"701 - WOODLANDS"	"0701"	1	1063	1377	1141	1366	1182	1335	2440.0	2536.0	2517.0
"VA"	2012	"STAFFORD COUNTY"	179	"702 - WHITSON"	"0702"	1	1085	1009	1209	959	1204	978	2094.0	2195.0	2182.0
"VA"	2012	"STAFFORD COUNTY"	179	"703 - HAMPTON"	"0703"	1	1095	1524	1209	1489	1204	1491	2619.0	2724.0	2695.0
"VA"	2012	"STAUNTON CITY"	790	"##Central Absentee"		6	475	541	549	503	519	423	1016.0	1064.0	942.0
"VA"	2012	"STAUNTON CITY"	790	"#Provisional"		6	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"STAUNTON CITY"	790	"101 - WARD NO 1"	"0101"	6	930	1027	1082	907	1020	960	1957.0	2032.0	1980.0
"VA"	2012	"STAUNTON CITY"	790	"201 - WARD TWO"	"0201"	6	1001	1329	1142	1231	1100	1251	2330.0	2407.0	2351.0
"VA"	2012	"STAUNTON CITY"	790	"301 - WARD NO 3"	"0301"	6	877	1112	960	1029	966	1037	1989.0	2030.0	2003.0
"VA"	2012	"STAUNTON CITY"	790	"401 - WARD NO 4"	"0401"	6	675	961	765	911	781	880	1636.0	1693.0	1661.0
"VA"	2012	"STAUNTON CITY"	790	"501 - WARD NO 5"	"0501"	6	1176	738	1230	691	1239	688	1914.0	1961.0	1927.0
"VA"	2012	"SUFFOLK CITY"	800	"##Central Absentee"		4	3467	2178	3886	1816	3875	1806	5645.0	5745.0	5681.0
"VA"	2012	"SUFFOLK CITY"	800	"#Provisional"		4	24	19	27	17	23	19	43.0	44.0	42.0
"VA"	2012	"SUFFOLK CITY"	800	"101 - BELLEHARBOUR"	"0101"	4	644	385	751	317	729	314	1029.0	1073.0	1043.0
"VA"	2012	"SUFFOLK CITY"	800	"102 - DRIVER"	"0102"	4	796	2059	999	1814	1084	1773	2855.0	2851.0	2857.0
"VA"	2012	"SUFFOLK CITY"	800	"104 - BENNETTS CREEK"	"0104"	4	646	1006	769	898	813	859	1652.0	1694.0	1672.0
"VA"	2012	"SUFFOLK CITY"	800	"201 - EBENEZER"	"0201"	4	302	1055	397	970	446	925	1357.0	1384.0	1371.0
"VA"	2012	"SUFFOLK CITY"	800	"202 - CHUCKATUCK"	"0202"	4	469	902	573	816	579	797	1371.0	1400.0	1376.0
"VA"	2012	"SUFFOLK CITY"	800	"203 - KINGS FORK"	"0203"	4	985	761	1078	651	1086	666	1746.0	1747.0	1752.0
"VA"	2012	"SUFFOLK CITY"	800	"204 - HILLPOINT"	"0204"	4	754	636	851	570	856	554	1390.0	1439.0	1410.0
"VA"	2012	"SUFFOLK CITY"	800	"301 - WHITE MARSH"	"0301"	4	344	199	403	149	386	162	543.0	556.0	548.0
"VA"	2012	"SUFFOLK CITY"	800	"302 - JOHN F KENNEDY"	"0302"	4	1604	332	1787	239	1698	283	1936.0	2034.0	1981.0
"VA"	2012	"SUFFOLK CITY"	800	"304 - NANSEMOND RIVER"	"0304"	4	912	764	1032	658	1043	646	1676.0	1710.0	1689.0
"VA"	2012	"SUFFOLK CITY"	800	"305 - SHOULDERS HILL"	"0305"	4	284	337	347	285	352	277	621.0	636.0	629.0
"VA"	2012	"SUFFOLK CITY"	800	"401 - AIRPORT"	"0401"	4	391	648	468	606	481	576	1039.0	1083.0	1057.0
"VA"	2012	"SUFFOLK CITY"	800	"402 - WHALEYVILLE"	"0402"	4	275	846	353	781	363	764	1121.0	1154.0	1127.0
"VA"	2012	"SUFFOLK CITY"	800	"403 - SOUTHSIDE"	"0403"	4	755	120	876	47	819	72	875.0	923.0	891.0
"VA"	2012	"SUFFOLK CITY"	800	"404 - BOOKER T WASHINGTON"	"0404"	4	1171	166	1325	71	1251	107	1337.0	1400.0	1358.0
"VA"	2012	"SUFFOLK CITY"	800	"405 - PITTMANTOWN"	"0405"	4	192	236	225	212	224	216	428.0	452.0	440.0
"VA"	2012	"SUFFOLK CITY"	800	"501 - KILBYS MILL"	"0501"	4	640	1512	796	1321	892	1256	2152.0	2146.0	2148.0
"VA"	2012	"SUFFOLK CITY"	800	"502 - HOLLAND"	"0502"	4	593	1230	723	1132	762	1091	1823.0	1879.0	1853.0
"VA"	2012	"SUFFOLK CITY"	800	"504 - LAKE COHOON"	"0504"	4	422	1375	590	1244	618	1193	1797.0	1844.0	1811.0
"VA"	2012	"SUFFOLK CITY"	800	"601 - LAKESIDE"	"0601"	4	720	689	897	561	858	572	1409.0	1474.0	1430.0
"VA"	2012	"SUFFOLK CITY"	800	"602 - OLDE TOWNE"	"0602"	4	316	230	394	175	381	177	546.0	578.0	558.0
"VA"	2012	"SUFFOLK CITY"	800	"603 - ELEPHANTS FORK/WESTHAVEN"	"0603"	4	174	362	216	324	234	303	536.0	548.0	537.0
"VA"	2012	"SUFFOLK CITY"	800	"604 - WILROY"	"0604"	4	375	672	474	597	480	576	1047.0	1081.0	1056.0
"VA"	2012	"SUFFOLK CITY"	800	"605 - HOLLYWOOD"	"0605"	4	813	58	890	11	854	30	871.0	902.0	884.0
"VA"	2012	"SUFFOLK CITY"	800	"702 - HARBOURVIEW"	"0702"	4	419	806	524	722	555	674	1225.0	1252.0	1229.0
"VA"	2012	"SUFFOLK CITY"	800	"704 - BURBAGE GRANT"	"0704"	4	1042	728	1189	618	1182	605	1770.0	1828.0	1787.0
"VA"	2012	"SUFFOLK CITY"	800	"706 - HUNTERSVILLE"	"0706"	4	1260	297	1427	198	1323	251	1557.0	1635.0	1574.0
"VA"	2012	"SURRY COUNTY"	181	"#Provisional"		3	2	0	2	0	2	0	2.0	2.0	2.0
"VA"	2012	"SURRY COUNTY"	181	"101 - SURRY"	"0101"	3	434	442	385	500	389	495	876.0	906.0	884.0
"VA"	2012	"SURRY COUNTY"	181	"201 - BACONS CASTLE"	"0201"	3	586	254	572	260	567	268	840.0	844.0	835.0
"VA"	2012	"SURRY COUNTY"	181	"301 - DENDRON"	"0301"	3	267	173	247	200	261	189	440.0	450.0	450.0
"VA"	2012	"SURRY COUNTY"	181	"302 - WALLS BRIDGE"	"0302"	3	283	128	277	138	270	137	411.0	416.0	407.0
"VA"	2012	"SURRY COUNTY"	181	"401 - CARSLEY"	"0401"	3	553	236	520	305	500	298	789.0	835.0	798.0
"VA"	2012	"SURRY COUNTY"	181	"501 - CLAREMONT"	"0501"	3	297	214	287	239	291	232	511.0	532.0	523.0
"VA"	2012	"SURRY COUNTY"	181	"502 - SPRING GROVE"	"0502"	3	277	26	286	29	273	39	303.0	319.0	312.0
"VA"	2012	"SUSSEX COUNTY"	183	"#Provisional"		4	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"SUSSEX COUNTY"	183	"101 - WAVERLY"	"0101"	4	648	242	772	173	741	183	890.0	950.0	924.0
"VA"	2012	"SUSSEX COUNTY"	183	"201 - STONY CREEK"	"0201"	4	419	205	488	170	464	181	624.0	663.0	645.0
"VA"	2012	"SUSSEX COUNTY"	183	"202 - LITTLE MILL"	"0202"	4	101	65	116	54	122	47	166.0	173.0	169.0
"VA"	2012	"SUSSEX COUNTY"	183	"301 - COURTHOUSE"	"0301"	4	210	446	273	404	286	395	656.0	689.0	681.0
"VA"	2012	"SUSSEX COUNTY"	183	"302 - WAKEFIELD"	"0302"	4	24	143	37	140	38	137	167.0	178.0	175.0
"VA"	2012	"SUSSEX COUNTY"	183	"401 - MARS HILL"	"0401"	4	473	329	563	259	537	288	802.0	835.0	825.0
"VA"	2012	"SUSSEX COUNTY"	183	"402 - WEST WAKEFIELD"	"0402"	4	78	22	99	12	98	14	100.0	111.0	112.0
"VA"	2012	"SUSSEX COUNTY"	183	"501 - HENRY"	"0501"	4	347	262	414	208	406	205	609.0	626.0	611.0
"VA"	2012	"SUSSEX COUNTY"	183	"502 - YALE"	"0502"	4	178	93	212	71	206	75	271.0	285.0	281.0
"VA"	2012	"SUSSEX COUNTY"	183	"601 - BLACKWATER"	"0601"	4	187	394	239	362	231	363	581.0	603.0	594.0
"VA"	2012	"SUSSEX COUNTY"	183	"602 - NEWVILLE"	"0602"	4	125	188	145	168	149	169	313.0	319.0	318.0
"VA"	2012	"TAZEWELL COUNTY"	185	"##Central Absentee"		9	335	819	303	868	330	849	1154.0	1179.0	1179.0
"VA"	2012	"TAZEWELL COUNTY"	185	"#Provisional"		9	0	1	0	1	0	1	1.0	1.0	1.0
"VA"	2012	"TAZEWELL COUNTY"	185	"101 - ABBS VALLEY"	"0101"	9	95	203	64	244	99	210	298.0	309.0	309.0
"VA"	2012	"TAZEWELL COUNTY"	185	"102 - TIP TOP"	"0102"	9	116	287	89	337	118	314	403.0	431.0	432.0
"VA"	2012	"TAZEWELL COUNTY"	185	"103 - BOISSEVAIN"	"0103"	9	81	128	56	153	81	138	209.0	212.0	219.0
"VA"	2012	"TAZEWELL COUNTY"	185	"104 - FALLS MILLS"	"0104"	9	82	343	67	394	82	368	425.0	468.0	450.0
"VA"	2012	"TAZEWELL COUNTY"	185	"106 - POCAHONTAS"	"0106"	9	88	110	58	162	91	126	198.0	222.0	217.0
"VA"	2012	"TAZEWELL COUNTY"	185	"107 - AMONATE"	"0107"	9	30	61	25	60	32	63	91.0	89.0	95.0
"VA"	2012	"TAZEWELL COUNTY"	185	"109 - BISHOP"	"0109"	9	42	112	27	140	43	128	154.0	168.0	171.0
"VA"	2012	"TAZEWELL COUNTY"	185	"110 - ADRIA"	"0110"	9	117	310	81	363	99	341	427.0	445.0	440.0
"VA"	2012	"TAZEWELL COUNTY"	185	"111 - GAP STORE"	"0111"	9	111	246	75	297	90	282	357.0	373.0	372.0
"VA"	2012	"TAZEWELL COUNTY"	185	"112 - BANDY"	"0112"	9	58	139	37	160	50	155	197.0	199.0	205.0
"VA"	2012	"TAZEWELL COUNTY"	185	"203 - BURKES GARDEN"	"0203"	9	40	95	33	99	37	98	135.0	133.0	135.0
"VA"	2012	"TAZEWELL COUNTY"	185	"204 - CLEAR FORK"	"0204"	9	91	368	59	385	79	391	459.0	455.0	470.0
"VA"	2012	"TAZEWELL COUNTY"	185	"207 - FREESTONE"	"0207"	9	48	102	39	114	43	113	150.0	155.0	156.0
"VA"	2012	"TAZEWELL COUNTY"	185	"209 - JEFFERSONVILLE"	"0209"	9	744	1498	604	1655	643	1653	2242.0	2284.0	2296.0
"VA"	2012	"TAZEWELL COUNTY"	185	"214 - THOMPSON VALLEY"	"0214"	9	116	356	100	393	110	383	472.0	499.0	493.0
"VA"	2012	"TAZEWELL COUNTY"	185	"301 - CEDAR BLUFF"	"0301"	9	405	1402	316	1522	363	1492	1807.0	1860.0	1855.0
"VA"	2012	"TAZEWELL COUNTY"	185	"302 - BAPTIST VALLEY"	"0302"	9	111	267	95	284	117	280	378.0	388.0	397.0
"VA"	2012	"TAZEWELL COUNTY"	185	"303 - WARDELL"	"0303"	9	181	515	125	582	156	577	696.0	719.0	733.0
"VA"	2012	"TAZEWELL COUNTY"	185	"305 - POUNDING MILL"	"0305"	9	145	453	105	498	126	488	598.0	610.0	614.0
"VA"	2012	"TAZEWELL COUNTY"	185	"401 - RICHLANDS"	"0401"	9	596	1466	455	1614	538	1606	2062.0	2102.0	2144.0
"VA"	2012	"TAZEWELL COUNTY"	185	"402 - JEWELL RIDGE"	"0402"	9	76	153	57	166	76	155	229.0	225.0	231.0
"VA"	2012	"TAZEWELL COUNTY"	185	"404 - RAVEN"	"0404"	9	197	490	160	513	186	516	687.0	683.0	702.0
"VA"	2012	"TAZEWELL COUNTY"	185	"501 - SPRINGVILLE"	"0501"	9	194	960	176	1023	211	989	1154.0	1215.0	1200.0
"VA"	2012	"TAZEWELL COUNTY"	185	"502 - GRAHAM"	"0502"	9	476	1683	455	1816	518	1761	2159.0	2288.0	2279.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"##Central Absentee"		2	9113	10740	10114	10261	10284	9795	19853.0	20543.0	20079.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"#Provisional"		2	97	130	109	118	108	117	227.0	229.0	225.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"001 - NORTH BEACH"	"0001"	2	738	1545	743	1543	853	1437	2283.0	2308.0	2290.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"002 - SOUTH BEACH"	"0002"	2	881	974	1000	888	1003	872	1855.0	1928.0	1875.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"003 - OCEAN LAKES"	"0003"	2	962	1434	1126	1344	1141	1298	2396.0	2495.0	2439.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"004 - LINKHORN"	"0004"	2	718	1315	766	1292	835	1203	2033.0	2085.0	2038.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"005 - SEATACK"	"0005"	2	1040	728	1199	646	1160	641	1768.0	1874.0	1801.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"006 - ALANTON"	"0006"	2	683	1432	700	1432	805	1325	2115.0	2154.0	2130.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"007 - KINGSTON"	"0007"	2	425	971	471	927	548	859	1396.0	1418.0	1407.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"008 - LONDON BRIDGE"	"0008"	2	938	1136	1034	1068	1066	1030	2074.0	2129.0	2096.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"009 - TRANTWOOD"	"0009"	2	609	1341	654	1310	741	1214	1950.0	1983.0	1955.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"010 - GREAT NECK"	"0010"	2	609	1629	617	1639	701	1534	2238.0	2269.0	2235.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"011 - CAPE HENRY"	"0011"	2	873	1289	880	1280	1013	1149	2162.0	2193.0	2162.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"012 - PLAZA"	"0012"	2	1094	882	1263	792	1232	794	1976.0	2092.0	2026.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"013 - MT TRASHMORE"	"0013"	2	936	1255	1068	1157	1081	1126	2191.0	2279.0	2207.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"014 - MALIBU"	"0014"	2	890	1190	1007	1110	1042	1054	2080.0	2158.0	2096.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"015 - OLD DONATION"	"0015"	2	678	787	799	711	770	713	1465.0	1538.0	1483.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"016 - ARAGONA"	"0016"	2	1134	1268	1261	1191	1311	1125	2402.0	2505.0	2436.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"017 - OCEAN PARK"	"0017"	2	559	932	600	902	661	844	1491.0	1529.0	1505.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"018 - THOROUGHGOOD"	"0018"	2	827	1405	894	1371	959	1293	2232.0	2289.0	2252.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"019 - LAKE SMITH"	"0019"	2	412	697	448	670	477	636	1109.0	1137.0	1113.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"020 - BAYSIDE"	"0020"	2	602	808	666	766	703	723	1410.0	1455.0	1426.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"021 - DAVIS CORNER"	"0021"	2	1742	594	1963	465	1897	487	2336.0	2451.0	2384.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"022 - POINT O VIEW"	"0022"	2	615	976	702	936	716	898	1591.0	1655.0	1614.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"023 - ARROWHEAD"	"0023"	2	827	1180	951	1105	962	1076	2007.0	2089.0	2038.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"024 - LARKSPUR"	"0024"	2	639	761	706	698	716	686	1400.0	1429.0	1402.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"025 - AVALON"	"0025"	2	977	1460	1110	1358	1141	1318	2437.0	2510.0	2459.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"026 - FAIRFIELD"	"0026"	2	634	1130	705	1068	756	1017	1764.0	1797.0	1773.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"027 - EDWIN"	"0027"	2	750	1297	828	1244	863	1200	2047.0	2097.0	2063.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"028 - THALIA"	"0028"	2	533	919	596	875	632	833	1452.0	1499.0	1465.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"029 - HOLLAND"	"0029"	2	1064	790	1275	672	1228	665	1854.0	1977.0	1893.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"030 - RED WING"	"0030"	2	597	1223	675	1200	728	1119	1820.0	1905.0	1847.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"031 - SIGMA"	"0031"	2	666	1738	708	1722	796	1617	2404.0	2456.0	2413.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"032 - CREEDS"	"0032"	2	280	678	294	674	311	661	958.0	981.0	972.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"033 - CAPPS SHOP"	"0033"	2	247	840	274	832	291	800	1087.0	1113.0	1091.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"034 - BLACKWATER"	"0034"	2	168	436	189	436	193	414	604.0	632.0	607.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"035 - COURTHOUSE"	"0035"	2	545	1289	632	1225	684	1165	1834.0	1883.0	1849.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"036 - WINDSOR OAKS"	"0036"	2	1152	1031	1309	938	1297	924	2183.0	2281.0	2221.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"037 - CHESAPEAKE BEACH"	"0037"	2	656	816	743	750	760	728	1472.0	1523.0	1488.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"038 - WITCHDUCK"	"0038"	2	784	1624	848	1585	895	1521	2408.0	2460.0	2416.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"039 - PEMBROKE"	"0039"	2	991	1163	1148	1080	1164	1018	2154.0	2267.0	2182.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"040 - BONNEY"	"0040"	2	534	741	632	698	630	672	1275.0	1353.0	1302.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"041 - COLLEGE PARK"	"0041"	2	1505	679	1718	556	1689	543	2184.0	2298.0	2232.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"042 - BRANDON"	"0042"	2	857	1053	990	950	1007	938	1910.0	1973.0	1945.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"043 - BELLAMY"	"0043"	2	973	759	1129	626	1119	628	1732.0	1781.0	1747.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"044 - CENTERVILLE"	"0044"	2	871	1247	943	1206	975	1164	2118.0	2190.0	2139.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"045 - TIMBERLAKE"	"0045"	2	1158	622	1295	534	1262	555	1780.0	1858.0	1817.0
"VA"	2012	"VIRGINIA BEACH CITY"	810	"046 - GREEN RUN"	"0046"	2	946	726	1091	627	1060	637	1672.0	1731.0	1697.0
